,Unnamed: 0,market_ids,clustering_ids,firm_ids,shares,prices,sales,size,weight,engine_size,hp,mpg,vehicle_type,body_type,engine_type,drive_type,plant_country,plant_location,distw,home_mkt,market_year,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,subsidy,hpwt,ev,hybrid,brand_region,firm_region,euro_brand,us_brand,suv_d,van_d,truck_d,ln_mpg_icehyb,ln_mpg_ice,ln_mpg_ev,ln_mpg_hyb,log_size_std,log_hp_std,log_hpwt_std,log_weight_std,ln_mpg_std,ln_mpg_ev_std,ln_mpg_hyb_std,luxury_brand,demand_instruments0
2384,2384,2017,2017_bmw_2series,bmw,0.00021213665721436664,0.3398837209926347,4242,0.9475048004707999,3.483,2.0,2.48,2.7,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.712029859316681,0,0,EU,EU,1,0,0.0,0.0,0.0,0.9932517730102834,0.9932517730102834,0.0,0.0,-0.5205731539036905,-0.0431937147501006,0.4155098106026232,-0.5786822904295645,0.440967893745698,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2385,2385,2017,2017_bmw_2seriesm,bmw,0.0001411243862939516,0.44914932688784875,2822,0.9475048004707999,3.662,3.0,3.35,2.5,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.914800655379574,0,0,EU,EU,1,0,0.0,0.0,0.0,0.9162907318741551,0.9162907318741551,0.0,0.0,-0.5205731539036905,0.746440455159134,1.4124350904561513,-0.3387888610307233,0.2147236362941152,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2386,2386,2017,2017_bmw_3series,bmw,0.0019458359999999998,0.4085373317763533,38910,1.01555549056,3.704,2.0,2.48,2.6,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.6695464362850971,0,0,EU,EU,1,0,0.0,0.0,0.0,0.9555114450274363,0.9555114450274363,0.0,0.0,-0.06055862548855722,-0.0431937147501006,0.17076313788063083,-0.28420063834711917,0.33002172729044543,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2387,2387,2017,2017_bmw_3serieshybrid,bmw,0.00015215939327482383,0.4264259486707025,2998,1.01555549056,3.9,2.0,2.48,3.0,Car,sedan,Hybrid,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.04001,0.6358974358974359,0,1,EU,EU,1,0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,-0.06055862548855722,-0.0431937147501006,-0.03437452333036567,-0.037376946298966394,0.7506987819694895,-0.2518696476904785,2.237861096478424,1.0,0.752608
2388,2388,2017,2017_bmw_4series,bmw,0.0007485792,0.4689718483113168,14969,1.0068360466736,3.788,2.5,2.84,2.5,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.7497360084477297,0,0,EU,EU,1,0,0.0,0.0,0.0,0.9162907318741551,0.9162907318741551,0.0,0.0,-0.11774924962618653,0.31274481691650596,0.6207989351621255,-0.1768569809256558,0.2147236362941152,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2389,2389,2017,2017_bmw_5series,bmw,0.0010181256,0.5458445533437903,20359,1.1311124276088,3.878,3.0,3.0,2.4,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.7735946364105208,0,0,EU,EU,1,0,0.0,0.0,0.0,0.8754687373538999,0.8754687373538999,0.0,0.0,0.6541841507232136,0.456669656717214,0.7454287726617085,-0.06445594318122115,0.09471821924691602,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2390,2390,2017,2017_bmw_6series,bmw,0.00010654970747307799,0.8673561813097962,2121,1.0965499298208001,4.41,4.4,4.45,1.9,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,1.0090702947845804,0,0,EU,EU,1,0,0.0,0.0,0.0,0.6418538861723947,0.6418538861723947,0.0,0.0,0.44836337853631536,1.492068510241648,1.8026277352984577,0.5509137410084652,-0.5920450801441839,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2391,2391,2017,2017_bmw_7series,bmw,0.0002742984,0.9321419830352772,5485,1.2252526993616,4.502,4.4,4.45,2.0,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.9884495779653488,0,0,EU,EU,1,0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.1844121779256396,1.492068510241648,1.7204861074975464,0.6497473716786167,-0.44125692642845793,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2394,2394,2017,2017_bmw_i3ev,bmw,9.346733556316758e-05,0.4298102815966604,1719,0.8777235549368,2.961,0.0,1.68,11.8,Car,hatchback,Electric,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.075,0.5673758865248227,1,0,EU,EU,1,0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.0,-1.0279513928004778,-1.065916899235698,-0.487969487433668,-1.3559028644631195,-2.4789186687255707,4.208812122665162,-0.35387359523776113,1.0,0.752608
2395,2395,2017,2017_bmw_i3hybrid,bmw,0.00021861725973910056,0.46703794378219793,4323,0.8777235549368,3.234,0.7,1.68,3.5,Car,hatchback,Hybrid,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.075,0.5194805194805194,0,1,EU,EU,1,0,0.0,0.0,0.0,1.252762968495368,0.0,0.0,1.252762968495368,-1.0279513928004778,-1.065916899235698,-0.8388327761423534,-0.9337406353921737,1.2038593107035895,-0.2518696476904785,2.6015177465822474,1.0,0.752608
2397,2397,2017,2017_bmw_m2,bmw,8.448729594782466e-05,0.5076499388936934,1685,0.9556402166167999,3.505,3.0,3.65,2.2,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,1.0413694721825963,0,0,EU,EU,1,0,0.0,0.0,0.0,0.7884573603642703,0.7884573603642703,0.0,0.0,-0.46386974959196253,0.9716616421750761,1.9279752127224725,-0.5485419681733162,-0.16107125665217278,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2398,2398,2017,2017_bmw_m3,bmw,0.00010997589507080438,0.6188494493180262,2195,1.0242207677832,3.54,3.0,4.25,1.9,Car,sedan,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,1.2005649717514124,0,0,EU,EU,1,0,0.0,0.0,0.0,0.6418538861723947,0.6418538861723947,0.0,0.0,-0.004207688900451839,1.371312936265988,2.4939207375594052,-0.5009791814654851,-0.5920450801441839,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2399,2399,2017,2017_bmw_m4,bmw,7.723171374060242e-05,0.6401223991383335,1526,1.0127270185188,3.53,3.0,4.25,1.9,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,1.2039660056657224,0,0,EU,EU,1,0,0.0,0.0,0.0,0.6418538861723947,0.6418538861723947,0.0,0.0,-0.079056521066443,1.371312936265988,2.505174975771112,-0.5145203937919032,-0.5920450801441839,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2401,2401,2017,2017_bmw_x1,bmw,0.0010570824,0.33601591193439706,21138,0.9878429923336001,3.62,2.0,2.28,2.55,SUV,suv,ICE,AWD,Germany,Germany,7595.452,0,2017,0.841367336,0.833064138,0.744783,0.752608,0.950476842,0.922121288,2017,0,0,0.0,0.6298342541436464,0,0,EU,EU,1,0,1.0,0.0,0.0,0.9360933591703348,0.9360933591703348,0.0,0.0,-0.24405802076149571,-0.26399354244710027,-0.07248966013622357,-0.3940067887156832,0.2729379047353386,-0.2518696476904785,-0.35387359523776113,1.0,0.752608
2402,2402,2017,2017_bmw_x3,bmw,0.0020633568,0.4066034272472344,41260,1.0480499329248,4.15,2.0,2.4,2.4,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5783132530120482,0,0,EU,EU,1,0,1.0,0.0,0.0,0.8754687373538999,0.8754687373538999,0.0,0.0,0.14833102513732577,-0.12929883870028488,-0.4120078374186175,0.2600364181719587,0.09471821924691602,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2403,2403,2017,2017_bmw_x4,bmw,0.0001316434837520932,0.4404467565,2613,1.053187432596,4.13,2.0,2.4,2.3,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5811138014527845,0,0,EU,EU,1,0,1.0,0.0,0.0,0.8329091229351039,0.8329091229351039,0.0,0.0,0.18076320610709212,-0.12929883870028488,-0.39278861861666287,0.2369116612893081,-0.030395321571414027,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2404,2404,2017,2017_bmw_x5,bmw,0.0018035615999999997,0.5767870258096917,36065,1.153833259488,4.805,3.0,3.0,2.0,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6243496357960459,0,0,EU,EU,1,0,1.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.7860891508448957,0.456669656717214,-0.10728516884355258,0.961538026238079,-0.44125692642845793,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2405,2405,2017,2017_bmw_x5hybrid,bmw,0.00017835092681686192,0.6111138312015509,3557,1.153833259488,5.22,2.0,3.08,2.4,SUV,suv,Hybrid,AWD,United States,South Carolina,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.04668,0.5900383141762453,0,1,EU,EU,1,0,1.0,0.0,0.0,0.8754687373538999,0.0,0.0,0.8754687373538999,0.7860891508448957,0.5257781452545104,-0.3321548112249967,1.3580795318196208,0.09471821924691602,-0.2518696476904785,1.7114434611223521,1.0,1.0
2406,2406,2017,2017_bmw_x6,bmw,0.00022843947434116618,0.6265850674345016,4568,1.1493415931088,4.705,3.0,3.0,2.0,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6376195536663124,0,0,EU,EU,1,0,1.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.7602201455796326,0.456669656717214,-0.02361498599282317,0.8608652227964931,-0.44125692642845793,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2407,2407,2017,2017_buick_cascada,buick,0.00016063908839778656,0.3487313342133534,3198,1.020802018002,3.979,1.6,2.0,2.3,Car,convertible,ICE,FWD,Poland,Poland,8085.486,0,2017,0.461160475,0.439497431,1.742879155,1.732843146,0.122021646,0.111468826,2017,0,0,0.0,0.5026388539834129,0,0,US,US,0,1,0.0,0.0,0.0,0.8329091229351039,0.8329091229351039,0.0,0.0,-0.02638292060848393,-0.6080699601937086,-0.9699494588096466,0.058617745205071375,-0.030395321571414027,-0.2518696476904785,-0.35387359523776113,0.0,1.732843146
2408,2408,2017,2017_buick_enclave,buick,0.0023136504,0.43285618123002256,46265,1.2156061722012,4.724,3.6,2.88,1.8,SUV,suv,ICE,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6096528365791701,0,0,US,US,0,1,1.0,0.0,0.0,0.5877866649021191,0.5877866649021191,0.0,0.0,1.1319882955828524,0.3494722827931391,-0.20205333879664342,0.8801566884955973,-0.7509878146522491,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2409,2409,2017,2017_buick_encore,buick,0.0034247424,0.2679908201226421,68483,0.8174416143504001,3.237,1.4,1.38,2.8,SUV,suv,ICE,FWD,Korea,South Korea,10682.86,0,2017,0.771550976,0.739863657,872.6247966,858.8096875,0.000682184,0.000637392,2017,0,0,0.0,0.42632066728452267,0,0,US,US,0,1,1.0,0.0,0.0,1.0296194171811581,1.0296194171811581,0.0,0.0,-1.499858991479675,-1.5824724280584292,-1.6251080186312523,-0.929302234179233,0.547878747981016,-0.2518696476904785,-0.35387359523776113,0.0,858.8096875
2410,2410,2017,2017_buick_envision,buick,0.001824216,0.36473439419181175,36478,0.9236027186672,3.842,2.5,1.97,2.45,SUV,suv,ICE,AWD,China,China,11183.43,0,2017,0.597750978,0.583084124,4.040052463,3.874289534,0.088440988,0.087754695,2017,0,0,0.0,0.5127537740760021,0,0,US,US,0,1,1.0,0.0,0.0,0.8960880245566357,0.8960880245566357,0.0,0.0,-0.6900300340862346,-0.6477579348435724,-0.890685083030159,-0.10910014065974204,0.15533324281595115,-0.2518696476904785,-0.35387359523776113,0.0,3.874289534
2411,2411,2017,2017_buick_lacrosse,buick,0.0009370608,0.36130171365262576,18738,1.00807285215,3.598,3.6,3.1,2.5,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.8615897720956087,0,0,US,US,0,1,0.0,0.0,0.0,0.9162907318741551,0.9162907318741551,0.0,0.0,-0.10960699580817294,0.542774780667398,1.1740235820798288,-0.4231866901130633,0.2147236362941152,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2412,2412,2017,2017_buick_regal,buick,0.0005352432,0.3049767442420398,10703,0.9655291048728,3.707,2.0,2.59,2.35,Car,sedan,ICE,FWD,Canada,Canada,2079.297,0,2017,0.934024592,0.910554611,1.212303999,1.207045,0.719623081,0.686892121,2017,0,0,0.0,0.6986781764229836,0,0,US,US,0,1,0.0,0.0,0.0,0.8544153281560676,0.8544153281560676,0.0,0.0,-0.39559120434797096,0.07077162942479678,0.3402007787211378,-0.2803251972784302,0.03282699661697866,-0.2518696476904785,-0.35387359523776113,0.0,1.207045
2413,2413,2017,2017_buick_verano,buick,0.0001577272552697106,0.23318053859850318,3154,0.9118374416424,3.3,2.4,1.8,2.4,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5454545454545455,0,0,US,US,0,1,0.0,0.0,0.0,0.8754687373538999,0.8754687373538999,0.0,0.0,-0.7750589169265663,-0.8847436192478063,-0.6447274236474615,-0.837034005585817,0.09471821924691602,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2414,2414,2017,2017_cadillac_ats,cadillac,0.0005452944,0.4196089352055586,10904,0.9025749422352,3.53,2.0,2.72,2.4,Car,sedan,ICE,RWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.7705382436260624,0,0,US,US,0,1,0.0,0.0,0.0,0.8754687373538999,0.8754687373538999,0.0,0.0,-0.8427754260867176,0.1993759454309912,0.7296795076930145,-0.5145203937919032,0.09471821924691602,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2416,2416,2017,2017_cadillac_ct6,cadillac,0.0003900168,0.6217019584984765,7799,1.048847155096,4.0625,3.3,3.35,2.1,Car,sedan,ICE,AWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.8246153846153846,0,0,US,US,0,1,0.0,0.0,0.0,0.7419373447293773,0.7419373447293773,0.0,0.0,0.15337416334043408,0.746440455159134,0.9995235855245205,0.158030404309138,-0.29782728591814916,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2418,2418,2017,2017_cadillac_cts,cadillac,0.0003384576,0.5192050184551784,6768,1.096972152016,3.86,3.6,3.35,2.4,Car,sedan,ICE,RWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.8678756476683939,0,0,US,US,0,1,0.0,0.0,0.0,0.8754687373538999,0.8754687373538999,0.0,0.0,0.4509166538795538,0.746440455159134,1.202943099200807,-0.08672599538764006,0.09471821924691602,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2420,2420,2017,2017_cadillac_escalade,cadillac,0.0014110944,0.7870507957381366,28217,1.1398575659380001,5.521,6.2,4.2,1.7,SUV,suv,ICE,RWD,United States,Texas,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.7607317514942945,0,0,US,US,0,1,1.0,0.0,0.0,0.5306282510621704,0.5306282510621704,0.0,0.0,0.7052647556265587,1.3402359936402448,0.6787225986678177,1.6264360668346902,-0.9190178036626085,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2421,2421,2017,2017_cadillac_xt5,cadillac,0.0028526424,0.46215483484617287,57043,0.9869791035,4.113,3.6,3.1,2.2,SUV,suv,ICE,FWD,United States,Tennessee,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.7537077558959396,0,0,US,US,0,1,1.0,0.0,0.0,0.7884573603642703,0.7884573603642703,0.0,0.0,-0.24986069924440507,0.542774780667398,0.6418188365806278,0.21716739910777663,-0.16107125665217278,-0.2518696476904785,-0.35387359523776113,1.0,1.0
2422,2422,2017,2017_cadillac_xts,cadillac,0.0006240095999999999,0.5530483477,12452,1.022624934552,4.1105,3.6,3.04,2.1,Car,sedan,ICE,AWD,Canada,Canada,2079.297,0,2017,0.934024592,0.910554611,1.212303999,1.207045,0.719623081,0.686892121,2017,0,0,0.0,0.7395693954506751,0,0,US,US,0,1,0.0,0.0,0.0,0.7419373447293773,0.7419373447293773,0.0,0.0,-0.014549606766467762,0.4914512381004214,0.566482094613985,0.21425695008201073,-0.29782728591814916,-0.2518696476904785,-0.35387359523776113,1.0,1.207045
2423,2423,2017,2017_chevrolet_boltev,chevrolet,0.0010185264,0.37481487154984366,20367,0.914527719248,3.58,0.0,2.0,11.9,Car,hatchback,Electric,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.075,0.5586592178770949,1,0,US,US,0,1,0.0,0.0,0.0,0.0,0.0,2.4765384001174837,0.0,-0.7555196442434762,-0.6080699601937086,-0.5495640690800611,-0.4471941733067313,-2.4789186687255707,4.2240639822644335,-0.35387359523776113,0.0,1.0
2424,2424,2017,2017_chevrolet_camaro,chevrolet,0.0026705112,0.3152264382463696,53401,0.9768061874844001,3.627,3.6,3.35,2.2,Car,coupe,ICE,RWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.9236283429831817,0,0,US,US,0,1,0.0,0.0,0.0,0.7884573603642703,0.7884573603642703,0.0,0.0,-0.3185760770203955,0.746440455159134,1.4506417140261787,-0.38475945382474125,-0.16107125665217278,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2426,2426,2017,2017_chevrolet_cityexpress,chevrolet,0.0002307898804913489,0.22201223994284192,4615,0.8810436936132001,3.2615,2.0,1.31,2.5,Van,mini-van,ICE,FWD,Mexico,Mexico,2468.405,0,2017,0.47095575,0.45252983,8.913551853,8.446043143,0.024883382,0.024246057,2017,0,0,0.0,0.40165567990188566,0,0,US,US,0,1,0.0,1.0,0.0,0.9162907318741551,0.9162907318741551,0.0,0.0,-1.0029106638477994,-1.7191709251140088,-1.8622053743163842,-0.8932085103668388,0.2147236362941152,-0.2518696476904785,-0.35387359523776113,0.0,8.446043143
2427,2427,2017,2017_chevrolet_colorado,chevrolet,0.004067952,0.29380844558637853,81345,1.2392728373531998,4.167,2.8,2.0,2.15,Truck,pickup,ICE,4X2,United States,Missouri,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.4799616030717543,0,0,US,US,0,1,0.0,0.0,1.0,0.7654678421395714,0.7654678421395714,0.0,0.0,1.2598731243651766,-0.6080699601937086,-1.1536142016958084,0.27960500649401515,-0.22865410640490266,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2428,2428,2017,2017_chevrolet_corvette,chevrolet,0.0009595151999999999,0.6715483477365144,19187,0.9078409141204001,3.362,6.2,4.55,1.9,Car,coupe,ICE,RWD,United States,Kentucky,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,1.3533610945865555,0,0,US,US,0,1,0.0,0.0,0.0,0.6418538861723947,0.6418538861723947,0.0,0.0,-0.8041920688962488,1.5504258230499286,2.97052532164599,-0.747934299395282,-0.5920450801441839,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2429,2429,2017,2017_chevrolet_cruze,chevrolet,0.008689351199999999,0.20538066099242003,173757,0.8993645257740001,2.892,1.4,1.53,3.2,Car,sedan,ICE,FWD,Mexico,Mexico,2468.405,0,2017,0.47095575,0.45252983,8.913551853,8.446043143,0.024883382,0.024246057,2017,0,0,0.0,0.529045643153527,0,0,US,US,0,1,0.0,0.0,0.0,1.1631508098056809,1.1631508098056809,0.0,0.0,-0.866408501053447,-1.3115136156640523,-0.7662458186068228,-1.4687699624739308,0.9404242531460818,-0.2518696476904785,-0.35387359523776113,0.0,8.446043143
2430,2430,2017,2017_chevrolet_equinox,chevrolet,0.007565258399999999,0.2755813953994336,151279,0.94552077282,3.951,2.4,1.82,2.3,SUV,suv,ICE,AWD,Canada,Canada,2079.297,0,2017,0.934024592,0.910554611,1.212303999,1.207045,0.719623081,0.686892121,2017,0,0,0.0,0.4606428752214629,0,0,US,US,0,1,1.0,0.0,0.0,0.8329091229351039,0.8329091229351039,0.0,0.0,-0.534475560816602,-0.855727069826014,-1.3170577522069642,0.024814116648342172,-0.030395321571414027,-0.2518696476904785,-0.35387359523776113,0.0,1.207045
2431,2431,2017,2017_chevrolet_express,chevrolet,0.0026373552,0.3293922889221651,52738,1.3425499140768002,5.627,6.0,3.42,1.2,Van,full-size,ICE,RWD,United States,Missouri,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6077838990581127,0,0,US,US,0,1,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,0.0,1.7907672423025403,0.8007460744638224,-0.21426807098881845,1.717469027187573,-1.9429435230501966,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2432,2432,2017,2017_chevrolet_impala,chevrolet,0.0024801792,0.26591187275383943,49595,1.1784436745796,3.73,3.6,3.05,2.2,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.8176943699731903,0,0,US,US,0,1,0.0,0.0,0.0,0.7884573603642703,0.7884573603642703,0.0,0.0,0.926065137943459,0.5000751243527717,0.9659921231619735,-0.250717262786858,-0.16107125665217278,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2433,2433,2017,2017_chevrolet_malibu,chevrolet,0.0070613208,0.2245746634439244,141202,0.982458270456,3.097,1.5,1.6,3.0,Car,sedan,ICE,FWD,United States,Kansas,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5166289958023894,0,0,US,US,0,1,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,-0.2803098828908489,-1.1940384556112067,-0.860730937122759,-1.1409420559208487,0.7506987819694895,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2434,2434,2017,2017_chevrolet_malibuhybrid,chevrolet,0.00018653223276982262,0.2695379437459372,3730,0.982458270456,3.457,1.8,1.82,4.6,Car,sedan,Hybrid,FWD,United States,Kansas,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5264680358692508,0,1,US,US,0,1,0.0,0.0,0.0,1.5260563034950492,0.0,0.0,1.5260563034950492,-0.2803098828908489,-0.855727069826014,-0.7856765422634551,-0.6145490863296262,2.0072664207256987,-0.2518696476904785,3.2462436654887172,0.0,1.0
2435,2435,2017,2017_chevrolet_silverado,chevrolet,0.0227370288,0.3963537332429046,454662,1.33887144209,6.322,6.0,3.6,1.8,Truck,pickup,ICE,4X4,United States,Indiana,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.5694400506168934,0,0,US,US,0,1,0.0,0.0,1.0,0.5877866649021191,0.5877866649021191,0.0,0.0,1.7725701809728347,0.9354407782106374,-0.47352208499914267,2.274937587562154,-0.7509878146522491,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2436,2436,2017,2017_chevrolet_sonic,chevrolet,0.0014903063999999998,0.1756952264704459,29801,0.7579402292695999,2.848,1.8,1.38,2.8,Car,hatchback,ICE,FWD,United States,Michigan,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.4845505617977528,0,0,US,US,0,1,0.0,0.0,0.0,1.0296194171811581,1.0296194171811581,0.0,0.0,-2.001099863315221,-1.5824724280584292,-1.115757310521934,-1.5421581163254798,0.547878747981016,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2437,2437,2017,2017_chevrolet_spark,chevrolet,0.00110184,0.1539871481,22033,0.6240749600591999,2.266,1.4,0.98,3.3,Car,hatchback,ICE,FWD,Korea,South Korea,10682.86,0,2017,0.771550976,0.739863657,872.6247966,858.8096875,0.000682184,0.000637392,2017,0,0,0.0,0.43248014121800527,0,0,US,US,0,1,0.0,0.0,0.0,1.1939224684724346,1.1939224684724346,0.0,0.0,-3.28999469030222,-2.481306081264535,-1.5680398610909831,-2.6364280863877423,1.030884451745774,-0.2518696476904785,-0.35387359523776113,0.0,858.8096875
2438,2438,2017,2017_chevrolet_ss,chevrolet,0.00018523200809099813,0.45084149335082774,3704,1.014156185094,3.997,6.2,4.15,1.6,Car,sedan,ICE,RWD,Australia,Australia,14802.03,0,2017,1.114336223,1.055604731,1.453939187,1.420014237,0.854055815,0.784711392,2017,0,0,0.0,1.038278709031774,0,0,US,US,0,1,0.0,0.0,0.0,0.47000362924573563,0.47000362924573563,0.0,0.0,-0.06970348097307873,1.3087868632165969,1.9161499335475407,0.08022326748443258,-1.0972374891510306,-0.2518696476904785,-0.35387359523776113,0.0,1.420014237
2439,2439,2017,2017_chevrolet_suburban,chevrolet,0.0019294344,0.5116627908,38582,1.2544582530480002,5.808,5.3,3.55,1.6,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6112258953168044,0,0,US,US,0,1,1.0,0.0,0.0,0.47000362924573563,0.47000362924573563,0.0,0.0,1.3406488802302747,0.8987133123340043,-0.1918013557578226,1.8690188217407937,-1.0972374891510306,-0.2518696476904785,-0.35387359523776113,0.0,1.0
2440,2440,2017,2017_chevrolet_tahoe,chevrolet,0.0037678512,0.4700838434155601,75344,1.14041659368,5.48,5.3,3.55,1.8,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2017,1.0,1.0,1.0,1.0,1.0,1.0,2017,0,0,0.0,0.6478102189781021,0,0,US,US,0,1,1.0,0.0,0.0,0.5877866649021191,0.5877866649021191,0.0,0.0,0.708516713422646,0.8987133123340043,0.03946600539383138,1.5907556125733047,-0.7509878146522491,-0.2518696476904785,-0.35387359523776113,0.0,1.0
