product_ids,market_year,share,own_elasticity,own_elasticity_abs
2015_dodge_grandcaravan,2015,0.001497554,-5.365868229292815,5.365868229292815
2015_dodge_journey,2015,0.001800176,-6.106667964326164,6.106667964326164
2015_fiat_500,2015,0.000485689,-3.908200123565144,3.908200123565144
2015_fiat_500l,2015,4.26833292276651e-05,-5.042052122142318,5.042052122142318
2015_ford_cmaxhybrid,2015,0.000355955,-5.205713643235428,5.205713643235428
2015_ford_edge,2015,0.001743753,-7.627337246372853,7.627337246372853
2015_ford_escape,2015,0.00422295,-6.1754635312343655,6.1754635312343655
2015_ford_eseries,2015,0.000254411,-6.158195706200385,6.158195706200385
2015_ford_expedition,2015,0.000633413,-11.273666454265497,11.273666454265497
2015_ford_explorer,2015,0.00313534,-7.255912353688759,7.255912353688759
2015_ford_f150,2015,0.006764961,-6.9679610561024115,6.9679610561024115
2015_ford_f250,2015,0.002101401,-7.746572289744748,7.746572289744748
2015_ford_fiesta,2015,0.001070595,-3.884039463408983,3.884039463408983
2015_ford_flex,2015,0.000243617,-7.480843631823006,7.480843631823006
2015_ford_focus,2015,0.002827554,-4.555583693408975,4.555583693408975
2015_ford_focusev,2015,3.114972774861675e-05,-6.034022588741871,6.034022588741871
2015_ford_fusion,2015,0.002787745,-5.559499295517473,5.559499295517473
2015_ford_fusionhybrid,2015,0.000446896,-5.499321439120471,5.499321439120471
2015_ford_mustang,2015,0.002032428,-7.053725538890399,7.053725538890399
2015_ford_taurus,2015,0.001001791,-6.629720390444717,6.629720390444717
2015_ford_transit,2015,0.001950249,-6.335374637554666,6.335374637554666
2015_ford_transitconnect,2015,0.00076628,-4.728848278844795,4.728848278844795
2015_gmc_acadia,2015,0.001589638,-8.847402419673676,8.847402419673676
2015_gmc_canyon,2015,0.000467382,-7.0323768064844545,7.0323768064844545
2015_gmc_savana,2015,0.000343256,-6.960657882590933,6.960657882590933
2015_gmc_sierra,2015,0.004176665,-8.433488281508682,8.433488281508682
2015_gmc_terrain,2015,0.001957127,-7.097223549712154,7.097223549712154
2015_gmc_yukon,2015,0.000727232,-10.56987401708981,10.56987401708981
2015_gmc_yukonxl,2015,0.000519297,-11.068530373328125,11.068530373328125
2015_honda_accord,2015,0.006124649,-6.123600331940258,6.123600331940258
2015_honda_accordhybrid,2015,0.00025003,-6.375665435680788,6.375665435680788
2015_honda_civic,2015,0.006367377,-4.949489457707974,4.949489457707974
2015_honda_civichybrid,2015,7.441750558131292e-05,-5.547655196269584,5.547655196269584
2015_honda_crosstour,2015,0.000162814,-7.585994902974317,7.585994902974317
2015_honda_crv,2015,0.006609619,-5.980861395506412,5.980861395506412
2015_honda_crzhybrid,2015,4.5752929066583864e-05,-4.675955444171814,4.675955444171814
2015_honda_fit,2015,0.001031526,-4.296485760126581,4.296485760126581
2015_honda_odyssey,2015,0.002232913,-6.802887566777391,6.802887566777391
2015_honda_pilot,2015,0.001582019,-7.9581131075707745,7.9581131075707745
2015_hyundai_accent,2015,0.000919273,-3.659985203686345,3.659985203686345
2015_hyundai_azera,2015,7.136739210662815e-05,-7.766986478511201,7.766986478511201
2015_hyundai_elantra,2015,0.001954185,-4.426225952263582,4.426225952263582
2015_hyundai_elantragt,2015,0.000122158,-4.576666827660533,4.576666827660533
2015_hyundai_equus,2015,3.055185988772509e-05,-12.571381128715524,12.571381128715524
2015_hyundai_genesis,2015,0.000484864,-8.546044119716269,8.546044119716269
2015_hyundai_genesiscoupe,2015,0.000110306,-6.376350749872865,6.376350749872865
2015_hyundai_santafe,2015,0.000380124,-7.4647893595515304,7.4647893595515304
2015_hyundai_santafesport,2015,0.000954701,-6.192075207026734,6.192075207026734
2015_hyundai_sonata,2015,0.003289138,-5.448644433049823,5.448644433049823
2015_hyundai_sonatahybrid,2015,0.000274707,-5.564310342779719,5.564310342779719
2015_hyundai_tucson,2015,0.000740121,-5.61663182437534,5.61663182437534
2015_hyundai_veloster,2015,0.00034768,-5.182287102220584,5.182287102220584
2015_infiniti_q40,2015,0.000199114,-7.997438864079315,7.997438864079315
2015_infiniti_q50,2015,0.000820607,-8.81738943267611,8.81738943267611
2015_infiniti_q50hybrid,2015,2.5530197008382377e-05,-9.847898028737841,9.847898028737841
2015_infiniti_q70,2015,9.109374031995988e-05,-10.977794409270757,10.977794409270757
2015_infiniti_q70l,2015,7.614500573079485e-05,-11.163903580152564,11.163903580152564
2015_infiniti_qx50,2015,4.866610191750856e-05,-8.303569884653491,8.303569884653491
2015_infiniti_qx60,2015,0.000736396,-9.451367878976413,9.451367878976413
2015_infiniti_qx70,2015,8.897417816216584e-05,-10.354316639745203,10.354316639745203
2015_infiniti_qx80,2015,0.000255744,-13.03555798496495,13.03555798496495
2015_jaguar_ftype,2015,4.355125804443623e-05,-15.104802465763587,15.104802465763587
2015_jaguar_xf,2015,0.000112373,-13.522831649585225,13.522831649585225
2015_jaguar_xj,2015,2.302416253951514e-05,-15.650209909135334,15.650209909135334
2015_jaguar_xjl,2015,4.1269508668171414e-05,-15.879769892985314,15.879769892985314
2015_jeep_cherokee,2015,0.003635886,-6.250463790024564,6.250463790024564
2015_jeep_compass,2015,0.000865348,-5.029380978980269,5.029380978980269
2015_jeep_grandcherokee,2015,0.003855397,-9.521165929616277,9.521165929616277
2015_jeep_patriot,2015,0.001892196,-5.072027046608443,5.072027046608443
2015_jeep_renegade,2015,0.001016733,-5.142987305641879,5.142987305641879
2015_jeep_wrangler,2015,0.0008834,-6.601205342906948,6.601205342906948
2015_jeep_wranglerunlimited,2015,0.002711301,-7.16271204021782,7.16271204021782
2015_kia_cadenza,2015,0.00011856,-8.658932846459702,8.658932846459702
2015_kia_forte,2015,0.001303714,-4.273155764260867,4.273155764260867
2015_kia_k900,2015,5.927294862284267e-05,-11.509385014025401,11.509385014025401
2015_kia_optima,2015,0.002877479,-5.81852104932012,5.81852104932012
2015_kia_optimahybrid,2015,0.000153422,-5.857438466853592,5.857438466853592
2015_kia_rio,2015,0.00028567,-3.8025390374267904,3.8025390374267904
2015_kia_sedona,2015,0.000468525,-6.748057421975309,6.748057421975309
2015_kia_sorento,2015,0.000692418,-6.7290775879504565,6.7290775879504565
2015_kia_soul,2015,0.002473885,-4.008594209915824,4.008594209915824
2015_kia_soulev,2015,2.4816762366740735e-05,-7.386059796134829,7.386059796134829
2015_kia_sportage,2015,0.00069718,-5.915762676070434,5.915762676070434
2015_landrover_discoverysport,2015,4.599457188888808e-05,-9.605984605363975,9.605984605363975
2015_landrover_lr4,2015,0.000115089,-11.5162684792487,11.5162684792487
2015_landrover_rangeroverevoque,2015,0.000240675,-10.777467756565162,10.777467756565162
2015_landrover_rangeroversport,2015,0.000315997,-13.302804930044648,13.302804930044648
2015_lexus_cthybrid,2015,0.000279928,-6.461790152684448,6.461790152684448
2015_lexus_es,2015,0.000896099,-8.417679327105542,8.417679327105542
2015_lexus_eshybrid,2015,0.000186142,-8.00686211101662,8.00686211101662
2015_lexus_gs,2015,0.000451827,-10.70726126029292,10.70726126029292
2015_lexus_gx,2015,0.000426409,-10.35175318723743,10.35175318723743
2015_lexus_is,2015,0.00084867,-8.600888435956026,8.600888435956026
2015_lexus_ls,2015,0.000126623,-14.119520605292962,14.119520605292962
2015_lexus_lx,2015,5.674028345608593e-05,-15.562194557141915,15.562194557141915
2015_lexus_nx,2015,0.000756692,-8.12474997087445,8.12474997087445
2015_lexus_nxhybrid,2015,4.96927212065982e-05,-8.201780304060236,8.201780304060236
2015_lexus_rc,2015,0.00024895,-9.63766172469862,9.63766172469862
2015_lexus_rcf,2015,4.573439643175264e-05,-13.036800023576818,13.036800023576818
2015_lexus_rx,2015,0.001881149,-8.899788281054867,8.899788281054867
2015_lexus_rxhybrid,2015,0.000140994,-6.956589098008819,6.956589098008819
2015_lincoln_mkc,2015,0.000427425,-8.144538396215294,8.144538396215294
2015_lincoln_mks,2015,0.000104549,-9.124992759021733,9.124992759021733
2015_lincoln_mkt,2015,5.2034319877047976e-05,-9.68257420305132,9.68257420305132
2015_lincoln_mkx,2015,0.000222707,-9.12846470075734,9.12846470075734
2015_lincoln_mkz,2015,0.000242284,-8.76594422859482,8.76594422859482
2015_lincoln_mkzhybrid,2015,0.000112465,-8.164875370961438,8.164875370961438
2015_lincoln_navigator,2015,0.000197374,-13.115688862100553,13.115688862100553
2015_maserati_ghibli,2015,0.000161842,-14.078088129042717,14.078088129042717
2015_mazda_3,2015,0.001794737,-5.077648205180917,5.077648205180917
2015_mazda_5,2015,0.00017221,-5.06834090506615,5.06834090506615
2015_mazda_6,2015,0.000510387,-5.730660342031624,5.730660342031624
2015_mazda_cx5,2015,0.000779401,-5.888082137098878,5.888082137098878
2015_mazda_cx9,2015,0.000326897,-7.407083319179348,7.407083319179348
2015_mazda_mx5miata,2015,7.422162405091136e-05,-6.496949438775244,6.496949438775244
2015_mercedesbenz_bev,2015,3.59944960113907e-05,-8.51444038342706,8.51444038342706
2015_mercedesbenz_c,2015,0.00145948,-9.610494977369331,9.610494977369331
2015_mercedesbenz_cla,2015,0.000485668,-7.820187101190039,7.820187101190039
2015_mercedesbenz_cls,2015,9.158295621078238e-05,-14.208323563938238,14.208323563938238
2015_mercedesbenz_e,2015,0.000448102,-12.212649548359744,12.212649548359744
2015_mercedesbenz_gla,2015,0.000482155,-7.620707547626496,7.620707547626496
2015_mercedesbenz_glk,2015,0.000523509,-8.840511609833223,8.840511609833223
2015_mercedesbenz_slk,2015,6.719522565202268e-05,-11.044391897778912,11.044391897778912
2015_mini_cooper,2015,0.001043738,-5.7677903429601205,5.7677903429601205
2015_mitsubishi_lancer,2015,0.000340907,-4.910467468594403,4.910467468594403
2015_mitsubishi_mirage,2015,0.000418219,-2.794149291971065,2.794149291971065
2015_mitsubishi_outlander,2015,0.000211554,-5.846517269900301,5.846517269900301
2015_mitsubishi_outlandersport,2015,0.000719529,-5.287964646828126,5.287964646828126
2015_nissan_370z,2015,8.47400577986453e-05,-8.883597162111737,8.883597162111737
2015_nissan_altima,2015,0.006858569,-5.572376324683039,5.572376324683039
2015_nissan_armada,2015,0.000233903,-9.77007041819892,9.77007041819892
2015_nissan_frontier,2015,0.001026489,-6.343269753803111,6.343269753803111
2015_nissan_juke,2015,0.000424885,-5.903710083890722,5.903710083890722
2015_nissan_leafev,2015,0.000403615,-6.1513085619661325,6.1513085619661325
2015_nissan_murano,2015,0.001078044,-7.9554398542228535,7.9554398542228535
2015_nissan_nv200,2015,0.000307405,-4.721156468123825,4.721156468123825
2015_nissan_pathfinder,2015,0.00147929,-7.883686109504836,7.883686109504836
2015_nissan_quest,2015,0.000197438,-6.770680707938273,6.770680707938273
2015_nissan_rogue,2015,0.004028454,-5.632639009924326,5.632639009924326
2015_nissan_rogueselect,2015,0.001294127,-4.867613444862146,4.867613444862146
2015_nissan_sentra,2015,0.003080716,-4.2261213835957845,4.2261213835957845
2015_nissan_titan,2015,0.000169205,-8.389951479319887,8.389951479319887
2015_nissan_versa,2015,0.001222741,-3.40124669259626,3.40124669259626
2015_nissan_versanote,2015,0.001141028,-4.172759411766354,4.172759411766354
2015_nissan_xterra,2015,0.000232294,-5.97364980188596,5.97364980188596
2015_porsche_boxster,2015,4.2666322807709526e-05,-13.058823523942078,13.058823523942078
2015_porsche_cayenne,2015,9.322676188886929e-05,-15.374143479599148,15.374143479599148
2015_porsche_cayman,2015,4.399968379772912e-05,-13.158152004584009,13.158152004584009
2015_porsche_macan,2015,0.000164549,-13.035073668602445,13.035073668602445
2015_ram_1500,2015,0.00465592,-7.432484157049676,7.432484157049676
2015_ram_promaster,2015,0.000267977,-6.5137943523771895,6.5137943523771895
2015_ram_promastercity,2015,0.000138073,-5.505527662353114,5.505527662353114
2015_smart_fortwo,2015,0.0001262,-3.3569071569558377,3.3569071569558377
2015_subaru_brz,2015,9.839074143504046e-05,-6.416926448845586,6.416926448845586
2015_subaru_forester,2015,0.002492255,-6.414215854984522,6.414215854984522
2015_subaru_impreza,2015,0.001296011,-5.269641486569914,5.269641486569914
2015_subaru_legacy,2015,0.000898342,-5.626768439636261,5.626768439636261
2015_subaru_outback,2015,0.002126523,-6.254229373416572,6.254229373416572
2015_subaru_wrx,2015,0.000383129,-6.973547313540484,6.973547313540484
2015_subaru_xvcrosstrek,2015,0.001406296,-5.506339229132283,5.506339229132283
2015_subaru_xvcrosstrekhybrid,2015,8.148082480638972e-05,-5.350585890153403,5.350585890153403
2015_tesla_modelsev,2015,0.000413182,-9.654757485506405,9.654757485506405
2015_toyota_4runner,2015,0.001605998,-8.180249782569541,8.180249782569541
2015_toyota_avalon,2015,0.000834702,-7.900838634116404,7.900838634116404
2015_toyota_avalonhybrid,2015,0.000218263,-7.430705211048246,7.430705211048246
2015_toyota_camry,2015,0.006387229,-5.894074265594378,5.894074265594378
2015_toyota_camryhybrid,2015,0.000562366,-5.505673471135185,5.505673471135185
2015_toyota_corolla,2015,0.006069496,-4.3686156989576395,4.3686156989576395
2015_toyota_highlander,2015,0.003090451,-7.904660643786242,7.904660643786242
2015_toyota_highlanderhybrid,2015,7.894116273450224e-05,-9.764487336996313,9.764487336996313
2015_toyota_landcruiser,2015,3.462405958006586e-05,-14.764799326508662,14.764799326508662
2015_toyota_priuschybrid,2015,0.000595805,-4.033715568299684,4.033715568299684
2015_toyota_priushybrid,2015,0.002329928,-4.6107188324889545,4.6107188324889545
2015_toyota_priusvhybrid,2015,0.000444187,-5.649892564829529,5.649892564829529
2015_toyota_rav4,2015,0.00630232,-5.582087759055221,5.582087759055221
2015_toyota_scionfrs,2015,0.000173607,-6.065402291974161,6.065402291974161
2015_toyota_sciontc,2015,0.000297543,-4.8726559105077945,4.8726559105077945
2015_toyota_scionxb,2015,0.000224866,-4.287016875696466,4.287016875696466
2015_toyota_sequoia,2015,0.000190115,-11.382970198446056,11.382970198446056
2015_toyota_sienna,2015,0.002737756,-6.799337153352907,6.799337153352907
2015_toyota_tacoma,2015,0.003064864,-4.890374509122656,4.890374509122656
2015_toyota_tundra,2015,0.001894927,-7.758460291525447,7.758460291525447
2015_toyota_venza,2015,0.000459023,-7.168699844178531,7.168699844178531
2015_toyota_yaris,2015,0.000359912,-3.9726727622712055,3.9726727622712055
2015_volkswagen_beetle,2015,0.000355172,-6.065749592948597,6.065749592948597
2015_volkswagen_cc,2015,9.566060470776145e-05,-7.660880204238234,7.660880204238234
2015_volkswagen_egolfev,2015,7.885903806468298e-05,-7.3706789651776665,7.3706789651776665
2015_volkswagen_eos,2015,4.6934929786617566e-05,-8.634107303289808,8.634107303289808
2015_volkswagen_golf,2015,0.000379933,-5.353526628077334,5.353526628077334
2015_volkswagen_golfr,2015,3.674044463997209e-05,-8.771432257089474,8.771432257089474
2015_volkswagen_golfsportwagen,2015,0.00023913,-6.346625156021898,6.346625156021898
2015_volkswagen_gti,2015,0.000365563,-6.707764964555105,6.707764964555105
2015_volkswagen_jetta,2015,0.002070777,-5.06639835005404,5.06639835005404
2015_volkswagen_passat,2015,0.001645278,-5.93993449327873,5.93993449327873
2015_volkswagen_tiguan,2015,0.000392505,-7.115301135803734,7.115301135803734
2015_volkswagen_touareg,2015,7.987237216086098e-05,-11.328947747113952,11.328947747113952
2015_volvo_s60,2015,0.000275807,-8.837052579784926,8.837052579784926
2015_volvo_s80,2015,2.168667973004217e-05,-9.98250355057079,9.98250355057079
2015_volvo_v60,2015,7.775598710095476e-05,-8.97946196773046,8.97946196773046
2015_volvo_v60crosscountry,2015,2.6360067557738065e-05,-9.278340567826952,9.278340567826952
2015_volvo_xc60,2015,0.000342452,-9.353034987674961,9.353034987674961
2015_volvo_xc70,2015,8.27718196929325e-05,-8.99925190861131,8.99925190861131
2016_acura_ilx,2016,0.000256321,-7.056752957292135,7.056752957292135
2016_acura_mdx,2016,0.000843978,-10.520731060752558,10.520731060752558
2016_acura_rdx,2016,0.000549898,-8.776810308086812,8.776810308086812
2016_acura_rlx,2016,2.3583657023488523e-05,-12.071746953279465,12.071746953279465
2016_acura_tlx,2016,0.000633852,-8.320132725866314,8.320132725866314
2016_audi_a3,2016,0.000541732,-8.120843724437085,8.120843724437085
2016_audi_a4,2016,0.000193752,-8.508445566930611,8.508445566930611
2016_audi_a5,2016,0.000108957,-9.540758430925221,9.540758430925221
2016_audi_a6,2016,0.000306182,-11.003313494495783,11.003313494495783
2016_audi_a7,2016,8.559532213714249e-05,-13.988503164965518,13.988503164965518
2016_audi_a8,2016,5.3499707123829906e-05,-15.510182615020193,15.510182615020193
2016_audi_q3,2016,0.000317757,-8.222791586396374,8.222791586396374
2016_audi_q5,2016,0.000700021,-10.174169915083246,10.174169915083246
2016_audi_s3,2016,6.191822909453485e-05,-9.644759329905218,9.644759329905218
2016_audi_s4,2016,2.082778347816134e-05,-10.948600830486308,10.948600830486308
2016_audi_s5,2016,3.8363637652783506e-05,-12.568654684458032,12.568654684458032
2016_audi_s6,2016,2.842392922377522e-05,-15.02301478892816,15.02301478892816
2016_audi_sq5,2016,5.367705910041752e-05,-12.208623987644813,12.208623987644813
2016_audi_tt,2016,3.5810282231448625e-05,-9.823714640941107,9.823714640941107
2016_bmw_2series,2016,0.000176705,-7.867229557757156,7.867229557757156
2016_bmw_2seriesm,2016,9.577261612343252e-05,-10.29681114993368,10.29681114993368
2016_bmw_3series,2016,0.001162156,-8.637618941275688,8.637618941275688
2016_bmw_4series,2016,0.00054512,-10.304324118111875,10.304324118111875
2016_bmw_5series,2016,0.000700526,-11.755993449819249,11.755993449819249
2016_bmw_6series,2016,6.244608614076278e-05,-15.785206572462693,15.785206572462693
2016_bmw_7series,2016,0.000188906,-16.699749722709086,16.699749722709086
2016_bmw_i3ev,2016,2.4156370591083168e-05,-8.372044888499234,8.372044888499234
2016_bmw_i3hybrid,2016,7.899372142994366e-05,-7.9815540040898725,7.9815540040898725
2016_bmw_m3,2016,5.130751614091009e-05,-13.602448610354863,13.602448610354863
2016_bmw_m4,2016,8.99519072569823e-05,-14.957662748817103,14.957662748817103
2016_bmw_x1,2016,0.000423073,-8.133764049960732,8.133764049960732
2016_bmw_x3,2016,0.000461945,-9.509233330417842,9.509233330417842
2016_bmw_x4,2016,7.576669773634447e-05,-11.331897147879719,11.331897147879719
2016_bmw_x5,2016,0.000666031,-12.349406349563791,12.349406349563791
2016_bmw_x5hybrid,2016,0.000103574,-12.326777501108527,12.326777501108527
2016_bmw_x6,2016,0.000130672,-13.591741007155282,13.591741007155282
2016_bmw_z4,2016,2.695607281503778e-05,-10.726621676173915,10.726621676173915
2016_buick_cascada,2016,0.000135527,-7.49080821304484,7.49080821304484
2016_buick_enclave,2016,0.0008042,-9.378379623723278,9.378379623723278
2016_buick_encore,2016,0.001333473,-6.493430198706719,6.493430198706719
2016_buick_envision,2016,0.000149513,-9.456727655753147,9.456727655753147
2016_buick_lacrosse,2016,0.000492294,-7.794958190640168,7.794958190640168
2016_buick_regal,2016,0.000338382,-7.095903442636524,7.095903442636524
2016_buick_verano,2016,0.000489811,-5.43893514929677,5.43893514929677
2016_cadillac_ats,2016,0.000310917,-9.747877660713222,9.747877660713222
2016_cadillac_atsv,2016,3.2915247417146225e-05,-13.535814540790405,13.535814540790405
2016_cadillac_ct6,2016,0.000114147,-12.447747370727589,12.447747370727589
2016_cadillac_cts,2016,0.00021985,-11.804355985271389,11.804355985271389
2016_cadillac_ctsv,2016,2.278945731122829e-05,-17.460762838048048,17.460762838048048
2016_cadillac_escalade,2016,0.000699705,-14.64839758349673,14.64839758349673
2016_cadillac_srx,2016,0.000679627,-9.969870362135012,9.969870362135012
2016_cadillac_xts,2016,0.000331837,-11.439943324842043,11.439943324842043
2016_chevrolet_camaro,2016,0.000913431,-7.15376265464355,7.15376265464355
2016_chevrolet_cityexpress,2016,2.6397632485499943e-05,-5.509654588079437,5.509654588079437
2016_chevrolet_colorado,2016,0.002151038,-5.720042405285389,5.720042405285389
2016_chevrolet_corvette,2016,0.000507889,-12.174239599544547,12.174239599544547
2016_chevrolet_cruze,2016,0.001761029,-4.73645437138382,4.73645437138382
2016_chevrolet_cruzelimited,2016,0.001491825,-4.49388553338917,4.49388553338917
2016_chevrolet_equinox,2016,0.003349498,-6.330857176320925,6.330857176320925
2016_chevrolet_express,2016,0.000879946,-6.313737108836889,6.313737108836889
2016_chevrolet_impala,2016,0.001029038,-6.660145942731789,6.660145942731789
2016_chevrolet_impalalimited,2016,0.000331079,-6.1560824328120605,6.1560824328120605
2016_chevrolet_malibu,2016,0.002998656,-5.3474458095168425,5.3474458095168425
2016_chevrolet_malibuhybrid,2016,6.576970289613236e-05,-5.3629693199629305,5.3629693199629305
2016_chevrolet_malibulimited,2016,0.000923238,-5.246026947924676,5.246026947924676
2016_chevrolet_silverado,2016,0.009620561,-7.1417750868687255,7.1417750868687255
2016_chevrolet_sonic,2016,0.000791994,-4.0683491874354845,4.0683491874354845
2016_chevrolet_spark,2016,0.000471711,-3.598403597543099,3.598403597543099
2016_chevrolet_sparkev,2016,0.000124645,-4.723547615707663,4.723547615707663
2016_chevrolet_ss,2016,4.323012327883397e-05,-9.402771166863284,9.402771166863284
2016_chevrolet_suburban,2016,0.001010896,-10.277645082219463,10.277645082219463
2016_chevrolet_tahoe,2016,0.00176147,-9.497460084540625,9.497460084540625
2016_chevrolet_traverse,2016,0.001595247,-7.566429112702667,7.566429112702667
2016_chevrolet_trax,2016,0.001360665,-5.092247936399628,5.092247936399628
2016_chevrolet_volthybrid,2016,0.000116914,-6.706341723371953,6.706341723371953
2016_chrysler_200,2016,0.001144477,-5.838676925962218,5.838676925962218
2016_chrysler_300,2016,0.000968614,-7.984600846460243,7.984600846460243
2016_chrysler_towncountry,2016,0.001473136,-7.137932667451083,7.137932667451083
2016_dodge_challenger,2016,0.001166639,-7.7042287851418925,7.7042287851418925
2016_dodge_charger,2016,0.001597015,-6.646326813508778,6.646326813508778
2016_dodge_dart,2016,0.000807484,-4.571949663330094,4.571949663330094
2016_dodge_durango,2016,0.000759414,-8.244310510816355,8.244310510816355
2016_dodge_grandcaravan,2016,0.002236212,-5.736006247753229,5.736006247753229
2016_dodge_journey,2016,0.001592006,-5.949284482031116,5.949284482031116
2016_fiat_500,2016,0.000150024,-4.524014813973863,4.524014813973863
2016_fiat_500x,2016,0.000291891,-5.302955697822314,5.302955697822314
