year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1
2019_bmw_6series,PC,5%,75%  G,,G
2019_bmw_6series,PC,,,,
2019_bmw_6series,PC,5%,75% G,,G
2019_bmw_7series,PC,5%,60% G,,G
2019_bmw_8seriesm,PC,5%,60% G,,G
2019_bmw_x1,MPV,5%,45% G,,G/N
2019_bmw_x2,MPV,5%,45% G,,G
2019_bmw_x3,MPV,30%,30%   G,20%  M,US
2019_bmw_x4,MPV,30%,40%  G,20%  M,US
2019_bmw_x5,MPV,25%,50% G,15% M,US
2019_bmw_x6,MPV,35%,30%G,,US
2019_bmw_x7,MPV,21%,46%G,22%M,US
2019_bmw_z4,PC,5%,50% G,15% PL,A
2019_mini_cooper,PC,5%,35% G,25%  UK,UK
2019_mini_cooper,PC,5%,35%  G,25%  UK,UK
2019_mini_cooper,PC,5%,35%  G,25%  UK,N
2019_mini_cooper,PC,5%,35%  G,25%  UK,UK
2019_mini_cooper,MPV,5%,50%  G,,N
2019_rollsroyce_phantom,PC,5%,65% G,15% UK,UK
2019_rollsroyce_ghost,PC,5%,65% G,15% UK,UK
2019_rollsroyce_wraith,PC,5%,65% G,15% UK,UK
2019_rollsroyce_dawn,PC,5%,65% G,15% UK,UK
2019_rollsroyce_cullinan,MPV,5%,60% G,15% UK,UK
2019_bentley_bentayga,MPV,,,,
2019_bentley_bentayga,MPV,0%,67%,,UK
2019_bentley_continental,PC,,,,
2019_bentley_continentalgtconvertible,PC,,,,
2019_bentley_continentalgtspeed,PC ,,,,
2019_bentley_continentalgtspeedconvertible,PC,,,,
2019_bentley_continentalgtv8,PC,,,,
2019_bentley_continentalgtv8convertible,PC,,,,
2019_bentley_continentalgtv8speed,PC,,,,
2019_bentley_continentalgtv8speedconvertible,PC,,,,
2019_bentley_continentalsupersports,PC,,,,
2019_bentley_flyingspurv8,PC,,,,
2019_bentley_flyingspurv8speed,PC,,,,
2019_bentley_flyingspurw12,PC,,,,
2019_bentley_flyingspurw12,PC,,,,
2019_bentley_mulsanne,PC,0%,41% UK,37% G,UK
2019_bentley_mulsanne,PC,,,,
2019_bentley_mulsanne,PC,0%,41% UK,36% G,UK
2019_bugatti_chiron,PC, , , ,F
2019_alfaromeo_4c,PC,0%,95% I,,I
2019_alfaromeo_giulia,PC,0%,69% I,,I
2019_alfaromeo_stelvio,MPV,0%,55% I,13% F,I
2019_chrysler_pacifica,MPV,57%,26% M,,CAN
2019_dodge_dart,PC,,,,
2019_dodge_grandcaravan,MPV,76%,15% M,,CAN
2019_dodge_journey,MPV,35%,57% M,,M
2019_jeep_compass,MPV,17%,72% M,,M
2019_jeep_patriot,MPV,,,,
2019_jeep_jeepccuv,MPV,,,,
2019_fiat_500,PC,12%,42% M,15% I,M
2019_fiat_500,PC,12%,42% M,15% I,M
2019_fiat_500l,PC,0%,21% SRB,19% I,SRB
2019_fiat_500x,PC,0%,62% I,20% PL,I
2019_chrysler_300,PC,68%,21% M,,CAN
2019_dodge_charger,PC,67%,23% M,,CAN
2019_dodge_challenger,PC,60%,29% M,,CAN
2019_dodge_viper,PC,,,,
2019_dodge_durango,MPV,60%,26% M,,US
2019_jeep_wrangler,MPV,61%,21% M,,US
2019_jeep_wranglerunlimited,MPV,62%,21% M,,US
2019_jeep_renegade,MPV,14%,63% I,,I
2019_jeep_cherokee,MPV,69%,20% M,,US
2019_jeep_grandcherokee,MPV,61%,27% M,,US
2019_ram_1500,Truck,57%,28% M ,,US
2019_ram_1500,Truck,59%,27% M,,US
2019_ram_promastercity,MPV,57%,28% M ,,T
2019_mazda_spider124,PC,,,,
2019_maserati_levante,MPV,2%,67% I,,I
2019_maserati_ghibli,PC,4%,71% I,,I
2019_maserati_quattroporte,PC,4%,71% I,,I
2019_ford_ecosport,MPV,12%,55% IND,15% CHN,IND
2019_ford_edge,MPV,40%,17% MX,,CAN
2019_ford_escape,MPV,45%,26% MX,,US
2019_ford_escape,MPV,45%,26% MX,,US
2019_ford_expedition,MPV,50%,15% MX,,US
2019_ford_explorer,MPV,50%,,,US
2019_ford_explorer,MPV,50%,,,US
2019_ford_f150,Truck,56%,16% MX,,US
2019_ford_f150,Truck,56%,16% MX,,US
2019_ford_f150,Truck,56%,16% MX,,US
2019_ford_fiesta,PC,10%,70% MX,,MX
2019_ford_flex,MPV,45%,,,US
2019_ford_ranger,MPV,50%,31% MX,,US
2019_ford_fusion,PC,22%,55% MX,,MX
2019_ford_fusion,PC,22%,55% MX,,MX
2019_ford_fusion,PC,22%,55% MX,,MX
2019_ford_gt,PC,13%,,,CAN
2019_ford_mustang,PC,46%,,,US
2019_ford_mustang,PC,46%,,,US
2019_ford_taurus,PC,55%,,,US
2019_ford_taurus,PC,55%,,,US
2019_ford_transitconnect,Truck,10%,50%  SP,,ESP
2019_lincoln_continental,PC,60%,24% MX,,US
2019_lincoln_continental,PC,60%,24% MX,,US
2019_lincoln_mkc,MPV,45%,,,US
2019_lincoln_nautilus,MPV,40%,15% MX,,CAN
2019_lincoln_mkt,MPV,45%,,,US
2019_lincoln_mkz,PC,23%,60% MX,,MX
2019_lincoln_mkz,PC,23%,60% MX,,MX
2019_lincoln_navigator,MPV,45%,18% MX,,US
2019_buick_caprice,PC,,,,
2019_buick_cascada,PC,6%,33% PL,15% G,PL
2019_buick_enclave,MPV,54%,22% M,,US
2019_buick_encore,MPV,4%,70% K,15% CH ,K
2019_buick_envision,MPV,2%,96% CH,,CH
2019_buick_envision,MPV,12%,86% CH,,CH
2019_buick_lacrosse,PC,49%,28% M ,,US
2019_buick_verano,PC,,,,
2019_buick_regal,PC,26%,32% G,,G
2019_cadillac_ats,PC,59%,19% M,,US
2019_cadillac_ct6,PC,38%,26% CH,22% M,US
2019_cadillac_ct6,PC,,,,
2019_cadillac_cts,PC,59%,19% M,,US
2019_cadillac_elr,PC,,,,
2019_cadillac_escalade,MPV,41%,46% M,,US
2019_cadillac_xt5,MPV,54%,22% M,,US
2019_cadillac_xt4,MPV,49%,28% M ,,US
2019_cadillac_xts,PC,48%,30% M,,CN
2019_chevrolet_blazer,MPV,54%,22% M,,M
2019_chevrolet_boltev,PC,18%,64% K,,US
2019_chevrolet_camaro,PC,59%,19% M,,US
2019_chevrolet_caprice,PC,,,,
2019_chevrolet_express,Truck,,,,
2019_chevrolet_colorado,Truck,56%,27% M,,US
2019_chevrolet_corvette,PC,68%,,,US
2019_chevrolet_cruze,PC,53%,28% M ,,US
2019_chevrolet_equinox,MPV,37%,41% M ,,CN
2019_chevrolet_impala,PC,48%,30% M ,,US
2019_chevrolet_malibu,PC,49%,28% M ,,US
2019_chevrolet_sierra,Truck,64%,27% M,,CN
2019_chevrolet_silverado,Truck,42%,46% M,,US
2019_chevrolet_silverado,Truck,64%,27% M,,CN
2019_chevrolet_sonic,PC,49%,21% M ,18% K,US
2019_chevrolet_spark,PC,1%,74% K,,K
2019_chevrolet_spark,PC,,,,
2019_chevrolet_ss,PC,,,,
2019_chevrolet_tahoe,MPV,41%,46% M,,US
2019_chevrolet_traverse,MPV,54%,22% M,,US
2019_chevrolet_trax,MPV,14%,54% M,,M
2019_chevrolet_trax,MPV,9%,70% K,,K
2019_chevrolet_volthybrid,PC,68%,,,US
2019_gmc_acadia,MPV,54%,22% M,,US
2019_gmc_canyon,Truck,56%,27% M,,US
2019_gmc_sierra,Truck,42%,46% M,,US
2019_gmc_terrain,MPV,37%,41% M ,,M
2019_gmc_yukon,MPV,41%,46% M,,US
2019_honda_accord,PC,65%,,,US
2019_honda_accord,PC,65%,,,US
2019_honda_accord,PC,65%,,,US
2019_honda_accord,PC,65%,,,US
2019_honda_accord,PC,65%,,,US
2019_honda_accordhybrid,PC,,,,
2019_acura_rlx,PC,20%,70% J,,J
2019_acura_rlx,PC,15%,75%  J,,J
2019_acura_rlxhybrid,PC,,,,
2019_acura_ilx,PC,60%,20% J,,US
2019_honda_clarityev,PC,0%,90% J,,J
2019_honda_clarityhybrid,PC,5%,85% J,,J
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_mdx,MPV,70%,,,US
2019_acura_mdx,MPV,65%,,,US
2019_acura_mdx,MPV,65%,,,US
2019_acura_mdx,MPV,75%,,,US
2019_honda_hrv,MPV,20%,40% M,15% J,M
2019_honda_hrv,MPV,20%,40% M,15% J,M
2019_honda_hrv,MPV,20%,35% M,20% J,M
2019_honda_hrv,MPV,20%,35% M,20% J,M
2019_honda_fit,PC,20%,45% M,25%  J,M
2019_honda_fit,PC,20%,15%  J,,US
2019_honda_insighthybrid,PC,45%,35%  J,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_acura_rdx,MPV,60%,,,US
2019_honda_ridgeline,Truck,70%,,,US
2019_honda_ridgeline,Truck,70%,,,US
2019_honda_pilot,MPV,70%,,,
2019_honda_pilot,MPV,65%,,,
2019_honda_passport,MPV,70%,,,US
2019_honda_passport,MPV,70%,,,US
2019_honda_odyssey,MPV,70%,,,US
2019_acura_nsxhybrid,PC,40%,30% J,15% UK,US
2019_acura_tlx,PC,65%,,,US
2019_acura_tlx,PC,60%,,,US
2019_acura_tlx,PC,60%,15%  J,,US
2019_acura_tlx,PC,60%,15%  J,,US
2019_acura_tlx,PC,60%,15%   J,,US
2019_acura_tlx,PC,60%,15%   J,,US
2019_honda_crv,MPV,65%,,,US
2019_honda_crv,MPV,65%,,,US
2019_honda_crv,MPV,65%,,,US
2019_honda_crv,MPV,65%,,,CAN
2019_honda_crv,MPV,65%,,,CAN
2019_honda_crv,MPV,45%,30% J,,J
2019_honda_crv,MPV,45%,30% J,,CAN
2019_honda_crv,MPV,45%,30% J,,CAN
2019_honda_crv,MPV,45%,30% J,,US
2019_honda_crv,MPV,45%,30% J,,US
2019_honda_crv,MPV,45%,30% J,,US
2019_honda_civic,PC,20%,20% UK,20% J,UK
2019_honda_civic,PC,20%,20% UK,20% J,UK
2019_honda_civic,PC,20%,20% UK,20% J,UK
2019_honda_civic,PC,70%,,,CN
2019_honda_civic,PC,70%,,,CN
2019_honda_civic,PC,70%,,,CN
2019_honda_civic,PC,55%,25% J,,US
2019_honda_civic,PC,55%,25% J,,US
2019_honda_civic,PC,55%,25% J,,US
2019_honda_civic,PC,55%,25% J,,CN
2019_honda_civic,PC,55%,25% J,,CN
2019_honda_civic,PC,55%,25% J,,J
2019_honda_crz,PC,,,,
2019_hyundai_accent,PC,,,,
2019_hyundai_accent,PC,,,,
2019_hyundai_azera,PC,,,,
2019_genesis_g80,PC,,,,
2019_genesis_g90,PC,,,,
2019_hyundai_genesis,PC,,,,
2019_hyundai_santafe,MPV,,,,
2019_hyundai_santafe,MPV,,,,
2019_hyundai_sonata,,,,,
2019_hyundai_sonatahybrid,PC,,,,
2019_hyundai_elantragt,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_elantra,PC,,,,
2019_hyundai_equus,PC,,,,
2019_hyundai_genesis,PC,,,,
2019_hyundai_ioniqev,PC,,,,
2019_hyundai_ioniqhybrid,PC,,,,
2019_hyundai_santafe,MPV,,,,
2019_hyundai_santafe,MPV,,,,
2019_hyundai_sedona,PC,,,,
2019_hyundai_sonatahybrid,PC,,,,
2019_kia_optima,,,,,
2019_kia_sorento,,,,,
2019_hyundai_sonata,PC,,,,
2019_hyundai_tucson,MPV,,,,
2019_hyundai_sonatahybrid,PC,,,,
2019_hyundai_veloster,PC,,,,
2019_hyundai_sonatahybrid,PC,,,,
2019_jaguar_ftype,PC,0%,62% UK,18% G,UK
2019_jaguar_ftype,PC,0%,67% UK,18% G,UK
2019_jaguar_ftype,PC,0%,67% UK,18% G,UK
2019_jaguar_ftype,PC,0%,67% UK,18% G,UK
2019_jaguar_ftype,PC,0%,67% UK,18% G,UK
2019_jaguar_ftype,PC,0%,67% UK,18% G,UK
2019_jaguar_ftype,PC,0%,65% UK,18% G,UK
2019_jaguar_ftype,PC,0%,65% UK,18% G,UK
2019_jaguar_ftype,PC,0%,66% UK,20% G,UK
2019_jaguar_ftype,PC,0%,66% UK,20% G,UK
2019_jaguar_ftype,PC,0%,58% UK,26% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
,PC,,,,
,PC,,,,
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,63% UK,23% G,UK
2019_jaguar_ftype,PC,0%,64% UK,22% G,UK
2019_jaguar_ftype,PC,0%,64% UK,22% G,UK
2019_landrover_discoverysport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
,,,,,
,,,,,
,,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
2019_jaguar_xj,PC,,,,
,,,,,
,,,,,
,,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_landrover_,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xe,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_xf,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_jaguar_ftype,PC,,,,
2019_landrover_discoverysport,MPV,,,,
2019_landrover_rangeroverevoque,MPV,,,,
2019_landrover_rangerovervelar,MPV,,,,
2019_landrover_rangerovervelar,MPV,,,,
2019_landrover_rangerovervelar,MPV,,,,
2019_jaguar_fpace,MPV,,,,
2019_jaguar_fpace,MPV,,,,
2019_jaguar_fpace,,,,,
2019_jaguar_fpace,MPV,,,,
2019_jaguar_fpace,MPV,,,,
2019_landrover_rangerover,MPV,,,,
2019_landrover_rangerover,MPV,,,,
2019_landrover_rangerover,MPV,,,,
2019_landrover_rangerover,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_rangeroversport,MPV,,,,
2019_landrover_discovery,MPV,,,,
2019_landrover_discovery,MPV,,,,
2019_jaguar_epace,MPV,,,,
2019_jaguar_epace,MPV,,,,
2019_landrover_rangeroverevoque,MPV,,,,
2019_kia_cadenza,PC,,,,
2019_kia_forte,PC,,,,
2019_kia_optima,PC,,,,
2019_kia_optimahybrid,PC,,,,
2019_kia_optimahybrid,PC,,,,
2019_kia_k900,PC,,,,
2019_kia_niroev,SUV,,,,
2019_kia_rio,PC,,,,
2019_kia_sedona,MPV,,,,
2019_kia_sorento,MPV,,,,
2019_kia_sorento,MPV,,,,
2019_kia_sportage,MPV,,,,
2019_kia_soul,MPV,,,,
2019_kia_soulev,MPV,,,,
2019_lamborghini_huracan,PC,0%,60% G,20% I,I
2019_lamborghini_aventador,PC,0%,45% I,31% G,I
2019_lamborghini_urus,MPV,0%,70% G,,I
2019_scion_ia,PC,,,,
2019_scion_iamt,PC,,,,
2019_toyota_yaris,PC,,,,
2019_toyota_yaris,PC,,,,
2019_toyota_yaris,PC,,,,
2019_mazda_cx3,PC,0%,90%  J,,J
2019_mazda_cx5,MPV,0%,90% J,,J
2019_mazda_cx9,MPV,0%,90%  J,,J
2019_fiat_124spider,PC,,,,
2019_mazda_2,PC,5%,70% MX,20% J,MX
2019_mazda_3,PC,0%,80% J,,J
2019_mazda_3,PC,5%,65% MX,20% J,MX
2019_mazda_6,PC,0%,90%,,J
2019_mazda_mx5miata,PC,0%,90%  J,,J
2019_mercedesbenz_c,PC,19%,36% SAF,30% G,SAF
2019_mercedesbenz_c,PC,49%,37% G,,US
2019_mercedesbenz_c,PC,49%,37% G,,US
2019_mercedesbenz_c,PC,65%,16% G,,US
2019_mercedesbenz_c,PC,0%,52% G,33% SAF,SAF
2019_mercedesbenz_c,PC,0%,52% G,33% SAF,SAF
2019_mercedesbenz_c,PC,0%,80% G,,G
2019_mercedesbenz_c,PC,0%,80% G,,G
2019_mercedesbenz_c,PC,0%,80% G,,G
2019_mercedesbenz_c,PC,0%,74% G,,G
2019_mercedesbenz_c,PC,0%,74% G,,G
2019_mercedesbenz_c,PC,0%,74% G,,G
2019_mercedesbenz_e,PC,0%,79% G,,G
2019_mercedesbenz_e,PC,0%,79% G,,G
2019_mercedesbenz_e,PC,0%,79% G,,G
2019_mercedesbenz_e,PC,0%,80% G,,G
2019_mercedesbenz_e,PC,0%,80% G,,G
2019_mercedesbenz_e,PC,0%,82% G,,G
2019_mercedesbenz_e,PC,0%,80% G,,G
2019_mercedesbenz_cls,PC,0%,82% G,,G
2019_mercedesbenz_s,PC,0%,81% G,,G
2019_mercedesbenz_s,PC,0%,81% G,,G
2019_mercedesbenz_s,PC,0%,81% G,,G
2019_mercedesbenz_s,PC,0%,82% G,,G
2019_mercedesbenz_s,PC,0%,82% G,,G
2019_mercedesbenz_s,PC,0%,84% G,,G
2019_mercedesbenz_s,PC,0%,84% G,,G
2019_mercedesbenz_s,PC,0%,80% G,,G
2019_mercedesbenz_s,PC,0%,80% G,,G
2019_mercedesbenz_sl,PC,0%,82% G,,G
2019_mercedesbenz_sl,PC,0%,82% G,,G
2019_mercedesbenz_sl,PC,0%,82% G,,G
2019_mercedesbenz_slc,PC,0%,85% G,,G
2019_mercedesbenz_slc,PC,0%,85% G,,G
2019_mercedesbenz_cla,PC,0%,61% G,18% HUN,HUN
2019_smart_smartelectriccoupe,PC,0%,43% F,41% G,F
2019_smart_smartelectriccabrio,PC,0%,41% F,39% G,F
2019_mercedesbenz_gla,MPV,0%,80% G,,G
2019_mercedesbenz_gla,MPV,0%,80% G,,G
2019_mercedesbenz_glc,MPV,0%,76% G,,G
2019_mercedesbenz_glchybrid,MPV,0%,76% G,,G
2019_mercedesbenz_glc,MPV,0%,76% G,,G
2019_mercedesbenz_glc,MPV,0%,76% G,,G
2019_mercedesbenz_glc,MPV,0%,76% G,,FIN
2019_mercedesbenz_glc,MPV,0%,76% G,,IND
2019_mercedesbenz_glc,PC,0%,82% G,,G
2019_mercedesbenz_glc,PC,0%,82% G,,G
2019_mercedesbenz_glc,PC,0%,82% G,,G
2019_mercedesbenz_gle,MPV,60%,29% G,,US
2019_mercedesbenz_gle,MPV,60%,29% G,,US
2019_mercedesbenz_gle,PC,61%,27% G,,US
2019_mercedesbenz_gle,PC,61%,27% G,,US
2019_mercedesbenz_g,MPV,,,,
2019_mercedesbenz_g,MPV,,,,
2019_mercedesbenz_g,MPV,,,,
2019_mercedesbenz_gls,MPV,60%,28% G,,US
2019_mercedesbenz_gls,MPV,60%,28% G,,US
2019_mercedesbenz_gls,MPV,60%,28% G,,US
2019_mercedesbenz_amggt,PC,0%,84% G,,G
2019_mercedesbenz_amggt,PC,1%,84% G,,G
2019_mercedesbenz_metris,MPV,,,,
2019_mercedesbenz_metris,MPV,,,,
2019_mitsubishi_eclipsecross,MPV,0%,94% J,,J
2019_mitsubishi_eclipsecross,MPV,0%,95% J,,J
2019_mitsubishi_eclipsecross,MPV,0%,99% J,,J
2019_mitsubishi_eclipsecross,MPV,0%,97% J,,J
2019_mitsubishi_eclipsecross,MPV,0%,92% J,,J
2019_mitsubishi_lancer,PC,,,,
2019_mitsubishi_lancer2.0m/t,PC,,,,
2019_mitsubishi_lancer2.4cvt,PC,,,,
2019_mitsubishi_mirage,PC,0%,88% T,,T
2019_mitsubishi_mirage,PC,0%,93% T,,T
2019_mitsubishi_mirage,PC,0%,94% T,,T
2019_mitsubishi_mirage,PC,0%,87% T,,T
2019_mitsubishi_mirage,PC,0%,87% T,,T
2019_mitsubishi_mirage,PC,0%,93% T,,T
2019_mitsubishi_mirage,PC,0%,88%,,T
2019_mitsubishi_mirage,PC,0%,94% T,,T
2019_mitsubishi_outlander,MPV,0%,96% J,,J
2019_mitsubishi_outlander,MPV,0%,95% J,,J
2019_mitsubishi_outlander,MPV,1%,94% J,,J
2019_mitsubishi_outlandersport,MPV,0%,98% J,,J
2019_mitsubishi_outlandersport,MPV,0%,98% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlandersport,MPV,0%,97% J,,J
2019_mitsubishi_outlandersport,MPV,0%,99% J,,J
2019_mitsubishi_outlandersport,MPV,0%,100% J,,J
2019_mitsubishi_outlandersport,MPV,0%,99% J,,J
2019_mitsubishi_outlandersport,MPV,0%,100% J,,J
2019_mitsubishi_outlandersport,MPV,0%,99% J,,J
2019_mitsubishi_outlandersport,MPV,0%,99% J,,J
2019_mitsubishi_outlandersport,MPV,1%,93% J,,J
2019_mitsubishi_outlandersport,MPV,0%,98% J,,J
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlandersport,MPV,,,,
2019_mitsubishi_outlander,MPV,0%,99% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlander,MPV,0%,99% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlander,MPV,0%,99% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlander,MPV,0%,99% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_outlander,MPV,0%,95% J,,J
2019_mitsubishi_outlander,MPV,0%,95% J,,J
2019_mitsubishi_outlander,MPV,0%,94% J,,J
2019_mitsubishi_outlander,MPV,,,,
2019_mitsubishi_,,,,,
2019_mitsubishi_,,,,,
2019_infiniti_q70,PC,,,,
2019_infiniti_qx30,PC,0%,55% UK,25% G,UK
2019_infiniti_qx50,MPV,10%,45%  M,20%  J,M
2019_infiniti_qx60,MPV,50%,,,US
2019_infiniti_qx60,MPV,0%,95% J,,J
2019_infiniti_q50,PC,0%,100% J,,J
2019_infiniti_q50,PC,0%,100% J,,J
2019_infiniti_qx80,MPV,5%,95% J,,J
2019_infiniti_qx60,MPV,0%,95%,,J
2019_infiniti_qx60,,,,,
2019_infiniti_qx60,MPV,,,,
2019_infiniti_q70l,PC,0%,100%   J,,J
2019_infiniti_qx80,MPV,5%,95%,,J
2019_nissan_370z,PC,0%,100%  J,,J
2019_nissan_370z,PC,5%,60%  J,35%    G,J
2019_nissan_altima,PC,55%,15% M,,US
2019_nissan_altima,PC,55%,15% M,,US
2019_nissan_altima,PC,55%,15% M,,US
2019_nissan_altima,PC,55%,15% M,,US
2019_nissan_armada,MPV,5%,95% J,,J
2019_nissan_armada,MPV,5%,95% J,,J
2019_nissan_frontier,Truck,50%,20% J,,US
