year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1
2018_mitsubishi_outlandersport,MPV,0%,99%  J,,J
2018_mitsubishi_outlandersport,MPV,0%,99% J,,J
2018_mitsubishi_outlandersport,MPV,0%,98% J,,J
2018_mitsubishi_outlandersport,MPV,0%,99% J,,J
2018_mitsubishi_outlandersport,MPV,0%,99%  J,,J
2018_mitsubishi_outlandersport,MPV,0%,98% J,,J
2018_mitsubishi_outlandersport,MPV,0%,98% J,,J
2018_mitsubishi_outlandersport,MPV,0%,98% J,,J
2018_mitsubishi_outlandersport,MPV,0%,97%  J,,J
2018_mitsubishi_outlandersport,MPV,1%,97%  J,,J
2018_mitsubishi_outlandersport,MPV,1%,96% J,,J
2018_mitsubishi_outlandersport,MPV,1%,96% J,,J
2018_mitsubishi_outlandersport,MPV,1%,99%  J,,J
2018_nissan_370z,PC,0%,100 % J,,J
2018_nissan_370z,PC,5%,65%  J,30%  G,J
2018_nissan_altima,PC,55%,15%  M,,US
2018_nissan_altima,PC,55%,15%  M,,US
2018_nissan_armada,MPV,5%,95%  J,,J
2018_nissan_frontier,Truck,50%,25%  J,,US
2018_nissan_frontier,Truck,50%,25%  J,,US
2018_nissan_gtr,PC,0%,100% J,,J
2018_nissan_leafev,PC,40%,25%  J,15%  K,US
2018_nissan_maxima,PC,50%,15% M,,US
2018_nissan_murano,MPV,55%,15%  J,,US
2018_nissan_murano,MPV,55%,15%  J,,US
2018_nissan_muranohybrid,MPV,,,,
2018_nissan_nv200,Truck,20%,60%  M,15%  J,M
2018_nissan_nv200,MPV,10%,45%  M,30%  J,M
2018_nissan_pathfinder,MPV,55%,,,US
2018_nissan_pathfinder,MPV,55%,,,US
2018_nissan_quest,MPV,,,,
2018_nissan_rogue,MPV,20%,35%  J,20%  K,J
2018_nissan_rogue,MPV,20%,35%  J,20%  K,US
2018_nissan_rogue,MPV,20%,35%  J,20%  K,US
2018_nissan_roguehybrid,MPV,20%,35%  J,20%  K,US
2018_nissan_roguesport,MPV,0%,100%  J,,J
2018_nissan_sentra,PC,20%,55%  M,,M
2018_nissan_sentra,PC,20%,55%  M,,M
2018_nissan_sentra,PC,20%,55%  M,,M
2018_nissan_sentra,PC,15%,40%  M,35%  J,M
2018_nissan_sentra,PC,15%,40%  M,35%  J,M
2018_nissan_titan,Truck,45%,20%  J,,US
2018_nissan_versa,PC,10%,60%  M,,M
2018_nissan_versa,PC,10%,60%  M,,M
2018_nissan_versanote,PC,15%,65%  M,,M
2018_porsche_cayman,PC,0%,73%  G,,G
2018_porsche_cayman,PC,0%,73%  G,,G
2018_porsche_911,PC,0%,68  G%,,G
2018_porsche_911,PC,0%,68%  G,,G
2018_porsche_911,PC,0%,68%  G,,G
2018_porsche_911,PC,0%,69%  G,,G
2018_porsche_911,PC,0%,69%  G,,G
2018_porsche_911,PC,0%,69%  G,,G
2018_porsche_911,PC,0%,69%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,75%  G,,G
2018_porsche_911,PC,0%,71%  G,,G
2018_porsche_911,PC,0%,72%  G,,G
2018_porsche_911,PC,0%,72%  G,,G
2018_porsche_911,PC,0%,72%  G,,G
2018_porsche_911,PC,0%,72%  G,,G
2018_porsche_911,PC,0%,66%  G,,G
2018_porsche_911,PC,0%,66%  G,,G
2018_porsche_911,PC,0%,75%  G,,G
2018_porsche_boxster,PC,0%,75%  G,,G
2018_porsche_boxster,PC,0%,75%  G,,G
2018_porsche_cayenne,MPV,0%,54%  SL,31%  G,G
2018_porsche_cayenne,MPV,0%,52%  SL,33%  G,G
2018_porsche_cayenne,MPV,0%,56%  SL,31%  G,G
2018_porsche_cayenne,MPV,0%,49%  SL,34%  G,G
2018_porsche_cayennehybrid,MPV,0%,60%  SL,20%  G,G
2018_porsche_cayenne,MPV,0%,61% SL,20%  G,G
2018_porsche_cayenne,MPV,0%,53%  SL,32%  G,G
2018_porsche_cayenne,MPV,0%,46%  SL,40%  G,G
2018_porsche_macan,MPV,0%,62%  G,15%  H,G
2018_porsche_macan,MPV,0%,73%  G,,G
2018_porsche_macan,MPV,0%,73%  G,,G
2018_porsche_macan,MPV,0%,71%  G,,G
2018_porsche_macan,MPV,0%,73%  G,,G
2018_porsche_panamera,PC,0%,65%  G,16%  H,G
2018_porsche_panamera,PC,0%,68%  G,16%  H,G
2018_porsche_panamerahybrid,PC,0%,60%  G,,G
2018_porsche_panamerahybrid,PC,0%,61%  G,,G
2018_porsche_panamerahybrid,PC,0%,63%  G,,G
2018_porsche_panamera,PC,0%,63%  G,15%  H,G
2018_porsche_panamera,PC,0%,65%  G,17%  H,G
2018_porsche_panamera,PC,0%,62%  G,16%  H,G
2018_porsche_panamera,PC,0%,70%  G,,G
2018_porsche_panamera,PC,0%,68%  G,,G
2018_porsche_panamera,PC,0%,71%  G,,G
2018_porsche_panamera,PC,0%,68%  G,,G
2018_porsche_panamerahybrid,PC,0%,69% G,,G
2018_porsche_panamerahybrid,PC,0%,68%  G,,G
2018_porsche_panamerahybrid,PC,0%,69%  G,,G
2018_porsche_panamera,PC,0%,72%  G,,G
2018_rollsroyce_dawn,PC,5%,65%  G,15%  UK,UK
2018_rollsroyce_ghost,PC,5%,65%  G,15%  UK,UK
2018_rollsroyce_phantom,PC,5%,65%  G,15%  UK,UK
2018_rollsroyce_wraith,PC,5%,65%  G,15%  UK,UK
2018_scion_iaat,PC,,72%  UK,,
2018_scion_iamt,PC,,72%  UK,,
2018_toyota_miraihybrid,PC,0%,100%  J,,J
2018_smart_smartelectriccabrio,PC,0%,41% G,40% F,F
2018_smart_smartelectriccoupe,PC,0%,43% G,42% F,F
2018_mercedesbenz_metris,MPV,1%,12% G,70% SP,US
2018_mercedesbenz_metris,MPV,0%,12% G,71% SP,SP
2018_subaru_brz,PC,0%,90%  J,,J
2018_subaru_crosstrek,MPV,5%,90%  J,,J
2018_subaru_forester,MPV,0%,90%  J,,J
2018_subaru_impreza,PC,40%,50%   J,,US
2018_subaru_legacy,PC,45%,40%  J,,US
2018_subaru_outback,MPV,45%,40%  J,,US
2018_subaru_wrx,PC,0%,90%  J,,J
2018_tesla_model3ev,PC,50%,25%  M,,US
2018_tesla_model3ev,PC,45%,25%  M,,US
2018_tesla_modelsev,PC,55%,15%  M,,US
2018_tesla_modelxev,MPV,50%,25%  M,,US
2018_toyota_4runner,MPV,0%,100%  J,,J
2018_toyota_86,PC,0%,95%  J,,J
2018_toyota_avalon,PC,65%,20%  J,,US
2018_toyota_avalonhybrid,PC,40%,50%  J,,US
2018_toyota_camry,PC,55%,30%  J,,US
2018_toyota_camryhybrid,PC,45%,40% J,,US
2018_toyota_chr,PC,0%,45% T,40%  J,T
2018_toyota_corolla,PC,60%,25%  J,,US
2018_toyota_corollaim,PC,0%,100%  J,,J
2018_toyota_highlander,MPV,60%,25%  J,,US
2018_toyota_highlanderhybrid,MPV,40%,50%  J,,US
2018_toyota_landcruiser,MPV,5%,95% J,,J
2018_toyota_priuschybrid,PC,0%,100%  J,,J
2018_toyota_priushybrid,PC,0%,100%  J,J,J
2018_toyota_priusv,PC,0%,100%  J,,J
2018_toyota_rav4,PC,35%,60%  J,,J
2018_toyota_rav4hybrid,PC,0%,100%  J,,J
2018_toyota_sequoia,MPV,60%,25% J,,US
2018_toyota_sienna,MPV,60%,25%  J,,US
2018_toyota_tacoma,Truck,60%,15%  J,,US
2018_toyota_86,PC,0%,95%  J,,J
2018_toyota_tundra,Truck,65%,15% J,,US
2018_toyota_yaris,PC,5%,70%  M,20%  J,M
2018_toyota_yaris,PC,5%,70%  M,15%  J,M
2018_toyota_yaris,PC,0%,35%  J,20%  F,F
2018_toyota_yarisia,,5%,70%  M,20%   J,M
2018_toyota_yarisia,,5%,75%  M,15%  J,M
2018_volkswagen_atlas,MPV,48%,,,USA
2018_volkswagen_atlas,MPV,46%,27%G,,USA
2018_volkswagen_beetle,PC,14%,47%M,,M
2018_volkswagen_beetle,PC,12%,45%M,,M
2018_volkswagen_beetle,PC,12%,45%M,,M
2018_volkswagen_golf,PC,9%,44%M,,M
2018_volkswagen_golf,PC,9%,37%M,28%G,M
2018_volkswagen_gti,PC,8%,41%M,19%G,M
2018_volkswagen_golfr,PC,1%,51%  G,16%  H,G
2018_volkswagen_golfr,PC,1%,45%  G,18%  H,G
2018_volkswagen_golfsportwagen,PC,10%,38%M,24%G,M
2018_volkswagen_golfsportwagen,PC,8%,42%M,,M
2018_volkswagen_jetta,PC,13%,44%M,,M
2018_volkswagen_jetta,PC,13%,43%M,15%G,M
2018_volkswagen_jetta,PC,11%,35%M,22%G,M
2018_volkswagen_passat,PC,34%,20%M,,USA
2018_volkswagen_passat,PC,30%,36%G,,USA
2018_volkswagen_tiguan,MPV,11%,43%M,16%G,M
2018_volkswagen_tiguanlimited,MPV,1%,65%   G,21%  H,G
2018_volkswagen_tiguan,MPV,1%,65%  G,19%  H,G
2018_volvo_s60,PC,1%,25%  BE,20% SW,BE
2018_volvo_s60,PC,1%,20% BE,20% SW,BE
2018_volvo_s60,PC,1%,30% SW,20%BE,BE
2018_volvo_s60,MPV,1%,30%  SW,20%  BE,BE
2018_volvo_s60,PC,1%,40% CH,20% SW,CH
2018_volvo_s60,PC,1%,40%  CH,20%  SW,CH
2018_volvo_s60,PC,1%,30%  SW,20%  BE,BE
2018_volvo_s90hybrid,PC,3%,30% CH,15%  SW,CH
2018_volvo_s90,PC,1%,40% CH,30%  SW,CH
2018_volvo_s90,PC,1%,40% CH,30%  SW,CH
2018_volvo_s90,PC,1%,30% CH,30%  SW,CH
2018_volvo_v60,PC,1%,25% SW,20%  BE,BE
2018_volvo_v60,PC,1%,25% SW,20%  BE,BE
2018_volvo_v60,PC,1%,30%  SW,20%  BE,BE
2018_volvo_v60,MPV,1%,30%SW,20%  BE,BE
2018_volvo_v60,PC,1%,30% SW,20%  BE,BE
2018_volvo_v90,PC,1%,35% SW,15%  G,SW
2018_volvo_v90,PC,1%,35%  SW,10%  G,SW
2018_volvo_v90,MPV,1%,35%  SW,10%  F,SW
2018_volvo_v90,MPV,1%,30%  SW,15%  G,SW
2018_volvo_xc60hybrid,MPV,3%,20%  SW,10%  K,SW
2018_volvo_xc60,MPV,1%,30%  SW,10%  G,SW
2018_volvo_xc60,MPV,1%,30%  SW,10%  G,SW
2018_volvo_xc90hybrid,MPV,3%,30%  SW,10%  K,SW
2018_volvo_xc90hybrid,MPV,3%,25% SW,10%  K,SW
2018_volvo_xc90,MPV,1%,35% SW,10%  G,SW
2018_volvo_xc90,MPV,1%,35% SW,10%  G,SW
2018_volvo_xc90,MPV,1%,35%  SW,10%  G,SW
