Manufacturers,Makes,Carlines,year_make_model,vehicle_type,pcUSCA_content,pcOth1_content,pcOth2_content,assembly1,assembly2,engine1,engine2,transmission1,transmission2
Audi,Audi,e-tron,2023_audi_etron,MPV,1%,46% H,22% G,BE,,H,,H,
Audi,Audi,e-tron S ,2023_audi_etrons,MPV,1%,47% H,21% G,BE,,H,,H,
Audi,Audi,e-tron Sportback,2023_audi_etron,MPV,1%,46% H,22% G,BE,,H,,H,
Audi,Audi,e-tron S Sportback,2023_audi_etron,MPV,1%,47% H,21% G,BE,,H,,H,
Audi,Audi,e-tron GT,2023_audi_etrongt,PC,1%,47% G,23% PL,G,,PL,,G,Battery: PL
Audi,Audi,RS e-tron GT,2023_audi_rsetrongt,PC,1%,48% G,21% PL,G,,PL,,G,Battery: PL
Audi,Audi,A3 40 FWD,2023_audi_a3,PC,1%,54% G,23% H,G,,H,,G,
Audi,Audi,A3 40 quattro,2023_audi_a3,PC,0%,52% G , ,G,,H,,G,
Audi,Audi,S3,2023_audi_s3,PC,0%,52% G ,,G,,H,,G,
Audi,Audi,RS3,2023_audi_rs3,PC,1%,46% G,28% H,G,,H,,G,
Audi,Audi,A4 40,2023_audi_a4,PC,1%,50% G, ,G,,H,,G,
Audi,Audi,A4 45,2023_audi_a4,PC,1%,50% G, ,G,,H,,G,
Audi,Audi,S4,2023_audi_s4,PC,1%,38% G,29% H,G ,,H,,H,
Audi,Audi,A4 allroad 45,2023_audi_a4allroad,MPV,1%,46% G,,G,,H,,G,
Audi,Audi,A5 Cabriolet S line 45,2023_audi_a5,PC,1%,50% G,,G,,H,,G,
Audi,Audi,A5 Coupe S line 45,2023_audi_a5,PC,1%,48% G, ,G,,H,,G,
Audi,Audi,A5 Sportback 40,2023_audi_a5,PC,1%,45% G, ,G,,H,,G,
Audi,Audi,A5 Sportback S line 45,2023_audi_a5,PC,1%,48% G, ,G,,H,,G,
Audi,Audi,S5 Coupe ,2023_audi_s5,PC,1%,38% G,29% H,G,,H,,H,
Audi,Audi,RS5 Coupe,2023_audi_rs5,PC,1%,40% G,28% H,G,,H,,H,
Audi,Audi,S5 Cabriolet,2023_audi_s5,PC,1%,41% G,24% H,G,,H,,H,
Audi,Audi,S5 Sportback,2023_audi_s5,PC,1%,38% G,29% H,G,,H,,H,
Audi,Audi,RS5 Sportback,2023_audi_rs5,PC,1%,37% G,32% H,G,,H,,H,
Audi,Audi,A6 45,2023_audi_a6,PC,1%,49% G, ,G,,H,,G,
Audi,Audi,A6 55,2023_audi_a6,PC,1%,48% G,18% H,G,,H,,G,
Audi,Audi,S6,2023_audi_s6,PC,1%,40% G,25% H,G,,H,,H,
Audi,Audi,RS6 Avant,2023_audi_rs6,PC,1%,61% G, ,G,,G,,G,
Audi,Audi,A6 allroad 55,2023_audi_a6allroad,PC,1%,46% G,17% H,G,,H,,G,
Audi,Audi,A7 55,2023_audi_a7,PC,1%,47% G,19% H,G,,H,,G,
Audi,Audi,A7 55 PHEV,2023_audi_a7hybrid,PC,1%,42% G,26% H,G,,H,,G,
Audi,Audi,S7,2023_audi_s7,PC,1%,41% G,25% H,G,,H,,G,
Audi,Audi,RS7,2023_audi_rs7,PC,1%,40% G,25% H,G,,H,,H,
Audi,Audi,A8L 55,2023_audi_a8,PC,1%,44% G,19% H,G,,H,,H,
Audi,Audi,S8L,2023_audi_s8,PC,1%,65% G,,G,,G,,G,
Audi,Audi,Q3 40,2023_audi_q3,MPV,1%,33% H,20% G,H,,H,,BE,
Audi,Audi,Q3 S line 45,2023_audi_q3,MPV,1%,30% H,26% G,H,,H,,JP,
Audi,Audi,Q4 e-tron 40 RWD,2023_audi_q4etron,MPV,0%,80% G, ,G,,G,,G,
Audi,Audi,Q4 e-tron 50,2023_audi_q4etron,MPV,0%,79% G, ,G,,G,,G,
Audi,Audi,Q4 e-tron Sportback 50,2023_audi_q4etron,MPV,0%,82% G, ,G,,G,,G,
Audi,Audi,Q5 40,2023_audi_q5,MPV,2%,66% M,16% G,M,,H,,G,
Audi,Audi,Q5 S line 45,2023_audi_q5,MPV,2%,76% M,16% G,M,,M,,G,
Audi,Audi,Q5 55 PHEV,2023_audi_q5hybrid,MPV,2%,48% M,35% G,M,,H,,G,
Audi,Audi,SQ5,2023_audi_sq5,MPV,1%,66% M,23% H,M,,H,,H,
Audi,Audi,Q5 Sportback S line 45,2023_audi_q5,MPV,2%,76% M,16% G,M,,M,,G,
Audi,Audi,SQ5 Sportback,2023_audi_sq5,MPV,1%,67% M ,22% H,M,,H,,H,
Audi,Audi,Q7 45,2023_audi_q7,MPV,1%,33% SL,19% G,SL,,H,,H,
Audi,Audi,Q7 55,2023_audi_q7,MPV,1%,33% SL,23% G,SL,,H,,H,
Audi,Audi,SQ7,2023_audi_sq7,MPV,1%,54% G,26% SL,SL,,G,,G,
Audi,Audi,Q8,2023_audi_q8,MPV,1%,31% SL,24% G,SL,,H,,H,
Audi,Audi,SQ8,2023_audi_sq8,MPV,1%,52% G ,28% SL,SL,,G,,G,
Audi,Audi,RS Q8,2023_audi_rsq8,MPV,1%,49% G,24% SL,SL,,G,,G,
Audi,Audi,R8 Coupe RWD,2023_audi_r8,PC,1%,54% G,23% H,G,,H,,G,
Audi,Audi,R8 Coupe,2023_audi_r8,PC,1%,50% G,20% H,G,,H,,G,
Audi,Audi,R8 Spyder RWD,2023_audi_r8,PC,1%,48% G,20% H,G,,H,,G,
Audi,Audi,R8 Spyder,2023_audi_r8,PC,1%,47% G,18% H,G,,H,,G,
Audi,Audi,R8 GT,2023_audi_r8,PC,1%,55% G,18% H,G,,H,,G,
Audi,Audi,TT Coupe,2023_audi_tt,PC,1%,50% H,23% G,H,,H,,G,
Audi,Audi,TTS Coupe,2023_audi_tts,PC,1%,53% H,22% G,H,,H,,G,
Audi,Audi,TT RS Coupe,2023_audi_ttrs,PC,1%,61% H,24% G,H,,H,,G,
Audi,Audi,TT Roadster,2023_audi_tt,PC,1%,50% H,20% G,H,,H,,G,
Bentley,Bentley,Bentayga V8,2023_bentley_bentayga,MPV,0%,65% G,,UK,,G,,G,
Bentley,Bentley,Bentayga EWB V8,2023_bentley_bentayga,MPV,0%,64% G,,UK,,G,,G,
Bentley,Bentley,Bentayga Speed,2023_bentley_bentayga,MPV,0%,68% G,,UK,,G,,G,
Bentley,Bentley,Bentayga Hybrid,2023_bentley_bentaygahybrid,MPV,0%,51% G,,UK,,H,,G,
Bentley,Bentley,Flying Spur,2023_bentley_flyingspur,PC,0%,66% G, ,UK,,G,,G,
Bentley,Bentley,Flying Spur V8,2023_bentley_flyingspur,PC,0%,70% G, ,UK,,G,,G,
Bentley,Bentley,Flying Spur Hybrid,2023_bentley_flyingspurhybrid,PC,0%,60% G, ,UK,,H,,G,
Bentley,Bentley,Continental GT V8,2023_bentley_continental,PC,0%,66% G,19% UK,UK,,G,,G,
Bentley,Bentley,Continental GT Convertible V8,2023_bentley_continental,PC,0%,70% G, ,UK,,G,,G,
Bentley,Bentley,Continental GT Speed,2023_bentley_continental,PC,0%,68% G, ,UK,,G,,G,
Bentley,Bentley,Continental GT Convertible Speed,2023_bentley_continental,PC,0%,65% G,,UK,,G,,G,
BMW AG,BMW,2 Series Coupe/Convertible,2023_bmw_2series,PC,6%,23% G,17% M ,M,,A, ,G,
BMW AG,BMW,2 Series Gran Coupe,2023_bmw_2series,PC,0%,36% G,,G,,G,,J,
BMW AG,BMW,3 Series Sedan,2023_bmw_3series,PC,0%,25% G,,G, ,G,,G,
BMW AG,BMW,3 Series Sedan,2023_bmw_3series,PC,7%,27% G,15% M,M,,A, ,G,
BMW AG,BMW,M3 Sedan,2023_bmw_m3,PC,0%,32% G,,G, ,G,,G,
BMW AG,BMW,4 Series Coupe/Convertible,2023_bmw_4series,PC,1%,29% G,,G,,G,,G,
BMW AG,BMW,4 Series  Gran Coupe,2023_bmw_4series,PC,0%,60% G,,G,,G,,G,
BMW AG,BMW,5 Series Sedan,2023_bmw_5series,PC,1%,34% G,16% A,A, ,A,,G,
BMW AG,BMW,5 Series Sedan,2023_bmw_5series,PC,0%, ,,G, ,G,,G,
BMW AG,BMW,7 Series Sedan,2023_bmw_7series,PC,1%, ,,G,,G,,G,
BMW AG,BMW,8 Series Coupe/Convertible,2023_bmw_8series,PC,1%,53% G,,G,,G,,G,
BMW AG,BMW,8 Series Gran Coupe,2023_bmw_8series,PC,1%,58% G,,G,,G,,G,
BMW AG,BMW,X1,2023_bmw_x1,MPV,2%,21% G,,G, ,G,,J,
BMW AG,BMW,X2,2023_bmw_x2,MPV,0%,37% G,,G,,G,,J,
BMW AG,BMW,X3,2023_bmw_x3,MPV,14%,30% G,23% AF,AF,,A, ,G,
BMW AG,BMW,X3,2023_bmw_x3,MPV,40%, , ,US,,"A (4.0, M)",UK (3.0) ,G,
BMW AG,BMW,X3 30e,2023_bmw_x3hybrid,MPV,35%,16% G,15% M,US,,UK,,G,
BMW AG,BMW,X4,2023_bmw_x4,MPV,35%, , ,US,,"A (4.0, M)",UK (3.0) ,G,
BMW AG,BMW,X5,2023_bmw_x5,MPV,32%, , ,US,,"G (5.0, M)","A (4.0, 4.5e)",G,
BMW AG,BMW,X6,2023_bmw_x6,MPV,36%,17% G,15% M,US,,"G (5.0, M)",A (4.0),G,
BMW AG,BMW,X7,2023_bmw_x7,MPV,20%,24% G, ,US,,G, ,G,
BMW AG,BMW,XM,2023_bmw_xm,MPV,6%,21% G, ,US,,G, ,G,
BMW AG,BMW,Z4,2023_bmw_z4,PC,1%,27% G,22% A,A,,A,,G,
BMW AG,BMW,i4,2023_bmw_i4,PC,1%,24% G, ,G,,G,,G,
BMW AG,BMW,iX,2023_bmw_ix,MPV,1%,36% H,21% G,G,,G,,G,
BMW AG,BMW,i7,2023_bmw_i7,PC,1%, , ,G,,G,,G,
BMW AG,BMW,M2,2023_bmw_m2,PC,5%,40% G,15% M,M,,A,,G,
BMW AG,BMW,Cooper Hard Top 2 Door,2023_mini_cooper,PC,0%,21% G,38% UK,UK,,G,,G, 
BMW AG,BMW,Cooper Hard Top 4 Door,2023_mini_cooper,PC,0%,21% G,38% UK,UK,,G,,G,
BMW AG,BMW,Cooper Convertible,2023_mini_cooper,PC,0%,18% G,17% UK,N,,UK,,G, 
BMW AG,BMW,Cooper Clubman,2023_mini_cooper,PC,0%,21% G,38% UK,UK,,G,,G,"J (JCW Auto, AWD)"
BMW AG,BMW,Cooper Countryman,2023_mini_cooper,MPV,2%,25% G, ,N,,UK, ,J, 
BMW AG,Toyota,Supra,2023_toyota_supra,PC,0%,23% A,20% G,A,,A,,G,
Bugatti Automobiles S.A.S.,Bugatti,Chiron,2023_bugatti_chiron,PC,N/A,N/A,,F,,G,,UK,
Bugatti Automobiles S.A.S.,Bugatti,Chiron Pur Sport,2023_bugatti_chiron,PC,N/A,N/A,,F,,G,,UK,
Bugatti Automobiles S.A.S.,Bugatti,Chiron Super Sport,2023_bugatti_chiron,PC,N/A,N/A,,F,,G,,UK,
Fiat Chrysler,Alfa Romeo,Giulia,2023_alfaromeo_giulia,PC,0%,69% I,,Cassino Italy,,I,,G,
Fiat Chrysler,Alfa Romeo,Stelvio,2023_alfaromeo_stelvio,MPV,0%,55% I,13% F,Cassino Italy,,I,,G,
Fiat Chrysler,Chrysler,300,2023_chrysler_300,PC,68%,19% M,,Brampton ON Canada,,US (3.6L),"M (3.6L, 5.7L)",US,
Fiat Chrysler,Chrysler,Pacifica,2023_chrysler_pacifica,MPV,69%,21% M,,Windsor ON Canada,,M  ,,US,
Fiat Chrysler,Dodge,Challenger,2023_dodge_challenger,PC,67%,21% M,,Brampton ON Canada,,US (3.6L),"M (3.6L, 5.7L)",US,M (Manual)             G(8 SPD HP90)
Fiat Chrysler,Dodge,Charger,2023_dodge_charger,PC,71%,18% M,,Brampton ON Canada,,US (3.6L),"M (3.6L, 5.7L)",US,G(8 SPD HP90)
Fiat Chrysler,Dodge,Durango,2023_dodge_durango,MPV,71%,19% M,,Detroit Ml USA,,US (3.6L),"M (3.6L, 5.7L)",US,G (8 SPD 8HP70)
Fiat Chrysler,Fiat,500X,2023_fiat_500x,MPV,0%,62% I,20% PL,Melfi Italy,,PL,,US,
Fiat Chrysler,Jeep,Cherokee,2023_jeep_cherokee,MPV,72%,19% M,,Belvidere IL USA,,I (2.0L),US,US,
Fiat Chrysler,Jeep,Compass,2023_jeep_compass,MPV,22%,68% M,,Toluca Mexico,,US,,US (9SPD),J (Manual)
Fiat Chrysler,Jeep,Gladiator,2023_jeep_gladiator,Truck,68%,21% M,,Toledo OH USA,,I (3.0L Diesel),US or M (3.6L),G (8HP75)        US,J (Manual)
Fiat Chrysler,Jeep,Grand Cherokee,2023_jeep_grandcherokee,MPV,66%,24% M,,Detroit Ml USA,,M (5.7),"US/M (3.6), US/I(2.0)",US,G
Fiat Chrysler,Jeep,Grand Cherokee L,2023_jeep_grandcherokee,MPV,66%,24% M,,Detroit Ml USA,,M (5.7),"US/M (3.6), US/I(2.0)",US,G
Fiat Chrysler,Jeep,Wagoneer,2023_jeep_wagoneer,MPV,60%,33% M,,Detroit Ml USA,,M  , ,US, 
Fiat Chrysler,Jeep,Grand Wagoneer,2023_jeep_grandwagoneer,MPV,60%,33% M,,Detroit Ml USA,,M  , ,US, 
Fiat Chrysler,Jeep,Wrangler  ,2023_jeep_wrangler,MPV,61%,21% M,,Toledo OH USA,,US (2.0L),M                        I (3.0 Diesel),G (8HP75 & 8HP75PH),US                             J (Manual)
Fiat Chrysler,Jeep,Renegade,2023_jeep_renegade,MPV,14%,63% I,,Melfi Italy, ,PL (1.3L),,US,
Fiat Chrysler,Jeep,Wrangler  ,2023_jeep_wrangler,MPV,61%,21% M,,Toledo OH USA,,US (2.0L),M                        I (3.0 Diesel),G (8HP75 & 8HP75PH),US                             J (Manual)
Fiat Chrysler,RAM,Ram 1500 Pickup,2023_ram_1500,Truck,63%,28% M,,Sterling Heights MI USA,,US (3.6L),"M (5.7L, 6,2L)             I (3.0L Diesel)",US,G (8HP75 & 8HP75PH)
Fiat Chrysler,RAM,Ram 1500 CLASSIC,2023_ram_1500classic,Truck,65%,25% M,,Warren MI USA ,,US or M (3.6L),M (5.7L),US,G (8HP70)
Fiat Chrysler,RAM,Ram 1500 CLASSIC,2023_ram_1500classic,Truck,G (8HP75 & 8HP75PH),40% M,,Saltillo Mexico (Reg. Cab),,US or M (3.6L),M (5.7L),US,G (8HP70)
Fiat Chrysler,RAM,Promaster City,2023_ram_promaster,MPV,34%,44% T,18% I,Bursa Turkey,,US,,US,
Fiat Chrysler,Maserati,Levante,2023_maserati_levante,MPV,2%,71% I,,I,,I,,G,
Fiat Chrysler,Maserati,Ghibli,2023_maserati_ghibli,PC,3%,75% I,,I,,I,,G,
Fiat Chrysler,Maserati,Granturismo 490HP,2023_maserati_granturismo,PC,1%,66% I,,I,,I,,G,
Fiat Chrysler,Maserati,Granturismo 550HP,2023_maserati_granturismo,PC,1%,67% I,,I,,I,,G,
Fiat Chrysler,Maserati,Grecale Trofeo,2023_maserati_grecale,MPV,1%,72% I,,I,,I,,G,
Fiat Chrysler,Maserati,Grecale,2023_maserati_grecale,MPV,1%,59% I,,I,,I,,G,
Fiat Chrysler,Maserati,Quattroporte,2023_maserati_quattroporte,PC,3%,76% I,,I,,I,,G,
Fiat Chrysler,Maserati,MC20,2023_maserati_mc20,PC,11%,79% I,,I,,I,,U,
Ford Motor Company,Ford,Bronco,2023_ford_bronco,MPV,29%, ,,US, ,"MX (2.3L, 2.7L)",US (3.0L),US, 
Ford Motor Company,Ford,Bronco Sport,2023_ford_broncosport,MPV,19%,64% MX,,MX, ,ESP (2.0L),MX (1.5L),US,
Ford Motor Company,Ford,EcoSport,2023_ford_ecosport,MPV, , ,,IN, , ,, ,
Ford Motor Company,Ford,Edge,2023_ford_edge,MPV,36%,18% MX,,CN,,"US (2.0L, 2.7L)", ,US,
Ford Motor Company,Ford,Escape,2023_ford_escape,MPV,22%,22% MX,,US,,US (2.5L), ,US,
Ford Motor Company,Ford,Escape PHEV,2023_ford_escapehybrid,MPV,22%,22% MX,,US,,US (2.0L),"MX (1.5L, 2.5L)",US,
Ford Motor Company,Ford,Expedition,2023_ford_expedition,MPV,40%,19% MX,,US,,MX,,US,
Ford Motor Company,Ford,Explorer,2023_ford_explorer,MPV,27%, ,,US,,"US (3.3L, 2.3L)",MX (3.0L),US,
Ford Motor Company,Ford,F150 EV,2023_ford_f150ev,Truck,38%,26% K,,US, ,K, ,US,
Ford Motor Company,Ford,F150,2023_ford_f150,Truck,30%,,,US,US,"US (2.7L, 3.3L)", ,US,
Ford Motor Company,Ford,F150,2023_ford_f150,Truck,30%,,,US,US,"MX (3.5L, 5.0L)",US (5.2L),US,
Ford Motor Company,Ford,Ford GT,2023_ford_gt,PC, ,,,CN,, ,, ,
Ford Motor Company,Ford,Mustang Mach-E,2023_ford_mustangmache,MPV,12%,72% MX,,MX,,MX, ,MX,
Ford Motor Company,Ford,Maverick,2023_ford_maverick,MPV,11%,,,MX,,US, ,US,
Ford Motor Company,Ford,Mustang,2023_ford_mustang,PC,16%, ,,US,,"US (2.3L, 5.0L, 5.2L)",MX (2.3L),"US (10 SPD), CH (6 SPD)",MX (6/7 SPD)
Ford Motor Company,Ford,Ranger,2023_ford_ranger,MPV,23%,,,US,,MX,,US,
Ford Motor Company,Ford,Transit Connect,2023_ford_transit,Truck,17%,43% ESP,,ESP,,MX, ,US, 
Ford Motor Company,Ford,Transit EV,2023_ford_transitev,Truck, , ,,US,, , , , 
Ford Motor Company,Lincoln,Corsair,2023_lincoln_corsair,PC,52%,22% MX,,US,,US, ,US,
Ford Motor Company,Lincoln,Corsair PHEV,2023_lincoln_corsairhybrid,PC,52%,22% MX,,US,,MX, ,US,
Ford Motor Company,Lincoln,Aviator,2023_lincoln_aviator,MPV,20%, ,,US,,US, ,US,
Ford Motor Company,Lincoln,Aviator PHEV,2023_lincoln_aviatorhybrid,MPV,20%, ,,US,,US, ,US,
Ford Motor Company,Lincoln,Nautilus,2023_lincoln_nautilus,MPV,21%, ,,CN,,"US (2.0L, 2.7L)", ,US,
Ford Motor Company,Lincoln,Navigator,2023_lincoln_navigator,MPV,40%,19% MX,,US,,MX,,US,
"Honda Motor Co., Ltd.",Acura,RDX FWD  A- Spec,2023_acura_rdx,MPV,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,RDX FWD,2023_acura_rdx,MPV,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,RDX AWD  A- Spec,2023_acura_rdx,MPV,60%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,RDX AWD  A- Spec,2023_acura_rdx,MPV,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,RDX AWD,2023_acura_rdx,MPV,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Ridgeline  AWD,2023_honda_ridgeline,Truck,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Ridgeline  FWD,2023_honda_ridgeline,Truck,70%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Pilot 2WD,2023_honda_pilot,MPV,60%,15% MX,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Pilot AWD,2023_honda_pilot,MPV,60%,15% MX,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Pilot AWD Touring/Elite/Black,2023_honda_pilot,MPV,60%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Pilot AWD TrailSport,2023_honda_pilot,MPV,60%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Passport 2WD,2023_honda_passport,MPV,75%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Passport AWD,2023_honda_passport,MPV,75%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,MDX FWD,2023_acura_mdx,MPV,70%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,MDX AWD,2023_acura_mdx,MPV,70%,,,US,,US,,MX,
"Honda Motor Co., Ltd.",Acura,MDX AWD Type S,2023_acura_mdx,MPV,55%,15% J,,US,,J,,US,
"Honda Motor Co., Ltd.",Honda,Odyssey,2023_honda_odyssey,MPV,70%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,NSX  AWD,2023_acura_nsx,PC,35%,35% J,20% UK,US,,UK,,J,
"Honda Motor Co., Ltd.",Acura,ILX AWD,2023_acura_ilx,PC,55%,25% J,,US,,US,,J,
"Honda Motor Co., Ltd.",Acura,Integra,2023_acura_integra,PC,65%, ,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,Integra,2023_acura_integra,PC,65%, ,,US,,US,,IND,
"Honda Motor Co., Ltd.",Acura,TLX AWD,2023_acura_tlx,PC,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,TLX  AWD A-Spec,2023_acura_tlx,PC,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,TLX  FWD,2023_acura_tlx,PC,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,TLX  FWD A-Spec,2023_acura_tlx,PC,65%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,TLX  Type-S,2023_acura_tlx,PC,55%,15% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Acura,TLX  Type-S Perf Tire,2023_acura_tlx,PC,60%,15% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,CAN,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,CAN,,US,,J,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,US,,US,,J,
"Honda Motor Co., Ltd.",Honda,CR-V FWD,2023_honda_crv,MPV,60%,15% J,,US,,US,,J,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,CAN,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,CAN,,US,,J,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,US,,US,,J,
"Honda Motor Co., Ltd.",Honda,CR-V AWD,2023_honda_crv,MPV,55%,20% J,,US,,US,,J,
"Honda Motor Co., Ltd.",Honda,HR-V FWD,2023_honda_hrv,MPV,30%,40% MX, ,MX,,US,,MX,
"Honda Motor Co., Ltd.",Honda,HR-V AWD,2023_honda_hrv,MPV,30%,40% MX, ,MX,,US,,MX,
"Honda Motor Co., Ltd.",Honda,Civic  5Dr,2023_honda_civic,PC,60%,15% J, ,J,,US,,J,
"Honda Motor Co., Ltd.",Honda,Civic  5Dr,2023_honda_civic,PC,60%,15% J, ,US,,US,,Ind,
"Honda Motor Co., Ltd.",Honda,Civic  5Dr,2023_honda_civic,PC,60%,15% J, ,US,,US,,MX,
"Honda Motor Co., Ltd.",Honda,Civic  5Dr,2023_honda_civic,PC,60%,15% J, ,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Civic 4D,2023_honda_civic,PC,65%,,,CAN,,US,,Ind,
"Honda Motor Co., Ltd.",Honda,Civic 4D,2023_honda_civic,PC,65%,,,CAN,,US,,US,
"Honda Motor Co., Ltd.",Honda,Civic 4D,2023_honda_civic,PC,65%,,,CAN,,US,,MX,
"Honda Motor Co., Ltd.",Honda,Civic 4D,2023_honda_civic,PC,60%,,,CAN,,US,,US,
"Honda Motor Co., Ltd.",Honda,Accord,2023_honda_accord,PC,65%, ,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Accord,2023_honda_accord,PC,65%, ,,US,,J,,US,
"Honda Motor Co., Ltd.",Honda,Accord Sport/Touring,2023_honda_accord,PC,50%,25% J,,US,,J,,US,
"Honda Motor Co., Ltd.",Honda,Accord Sport/Touring,2023_honda_accord,PC,60%,,,US,,US,,US,
"Honda Motor Co., Ltd.",Honda,Accord Sport/Touring,2023_honda_accord,PC,60%,,,US,,J,,J,
"Honda Motor Co., Ltd.",Honda,Insight,2023_honda_insight,PC,45%,35% J,,US,,J,,J,
"Honda Motor Co., Ltd.",Honda,Insight Touring,2023_honda_insight,PC,45%,35% J,,US,,J,,J,
Hyundai Motor Company,Hyundai,Elantra,2023_hyundai_elantra,PC,1%,90% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Elantra N,2023_hyundai_elantran,PC,0%,90% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Elantra ,2023_hyundai_elantra,PC,55%,25% K,15% M,US,,US,,M,
Hyundai Motor Company,Hyundai,Elantra HEV,2023_hyundai_elantrahybrid,PC,1%,90% K,,K,,K,,K,
Hyundai Motor Company,Genesis,G90,2023_genesis_g90,PC,2%,85% K,,K,,K,,K,
Hyundai Motor Company,Genesis,G80,2023_genesis_g80,PC,3%,85% K,,K,,K,,K,
Hyundai Motor Company,Genesis,G70,2023_genesis_g70,PC,3%,90% K,,K,,K,,K,
Hyundai Motor Company,Genesis,GV60 EV,2023_genesis_gv60,MPV,3%,90% K,,K,,K,,K,
Hyundai Motor Company,Genesis,GV70,2023_genesis_gv70,MPV,4%,90% K,,K,,K,,K,
Hyundai Motor Company,Genesis,GV70 EV,2023_genesis_gv70,MPV,12%,85% K,,US,,K,,K,
Hyundai Motor Company,Genesis,GV80,2023_genesis_gv80,MPV,3%,85% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Ioniq PHEV,2023_hyundai_ioniqhybrid,PC,2%,85% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Ioniq 5,2023_hyundai_ioniq5,PC,0%,95% K, ,K,,K,,K,
Hyundai Motor Company,Hyundai,Ioniq 6,2023_hyundai_ioniq6,PC,0%,95% K, ,K,,K,,K,
Hyundai Motor Company,Hyundai,Ioniq HEV,2023_hyundai_ioniqhybrid,PC,1%,85% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Kona,2023_hyundai_kona,MPV,2%,90% K,,K,,K, ,K,
Hyundai Motor Company,Hyundai,Kona N,2023_hyundai_konan,MPV,2%,90% K,,K,,K, ,K,
Hyundai Motor Company,Hyundai,Palisade,2023_hyundai_palisade,MPV,1%,85% K,,K,,K, ,K,
Hyundai Motor Company,Hyundai,Kona EV,2023_hyundai_konaev,MPV,0%,95% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Santa Cruz,2023_hyundai_santacruz,MPV,55%,35% K,,US,,US,,US,K
Hyundai Motor Company,Hyundai,Santa Fe ,2023_hyundai_santafe,MPV,50%,40% K,,US,,US,,US,K
Hyundai Motor Company,Hyundai,Santa Fe HEV,2023_hyundai_santafehybrid,MPV,30%,60% K,,US,,K,,K, 
Hyundai Motor Company,Hyundai,Santa Fe PHEV,2023_hyundai_santafehybrid,MPV,2%,90% K,,K,,K,,K, 
Hyundai Motor Company,Hyundai,Sonata HEV,2023_hyundai_sonatahybrid,PC,1%,85% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Sonata,2023_hyundai_sonata,PC,2%,85% K,,K,,K,,K,
Hyundai Motor Company,Hyundai,Sonata,2023_hyundai_sonata,PC,45%,40% K,,US,,US,,US,
Hyundai Motor Company,Hyundai,Sorento,2023_kia_sorento,MPV,55%,30% K,,US,,US,,US,K
